"eu_vote","party_id","income","gender","religion","age","ethnic_group","education","marital_status","social_class","region","wt_vote","ability"
"1","2","9","2","0","6","3","4","4","1","Yorkshire & Humber",0.402294901777331,-0.317754884940321
"2","3","7","2","0","1","1","4","3","2","Yorkshire & Humber",1.18100808684731,-0.0781367647476091
"1","1","8","1","1","4","1","4","1","1","Yorkshire & Humber",1.46212038683757,0.839420258271681
"2","1","5","2","0","5","1","4","6","1","Yorkshire & Humber",0.406910894027168,-0.00996496915823546
"1","2","7","2","1","7","1","0","1","2","Yorkshire & Humber",1.24348550378091,-0.0358248190498095
"1","2","6","1","0","3","1","1","6","2","Yorkshire & Humber",1.9616540730276,0.0665939642829392
"1","1","13","1","0","4","1","4","2","2","Yorkshire & Humber",0.974746924558382,0.0665939642829392
"1","7","4","2","0","4","1","0","6","2","Yorkshire & Humber",0.556761448526356,0.0665939642829392
"1","2","8","2","1","4","1","4","6","2","Yorkshire & Humber",0.510075366319184,0.322001889012642
"2","1","6","2","1","4","1","3","1","1","Yorkshire & Humber",1.10598228214881,0.322001889012642
"0","0","3","1","1","7","4","0","5","2","Yorkshire & Humber",1.01773036092012,-1.20741027342236
"0","1","12","2","0","3","1","4","1","4","Yorkshire & Humber",0.416459087773665,-0.290903410526972
"1","2","6","1","1","6","1","2","1","2","Yorkshire & Humber",1.24266688057474,0.37240049774067
"2","2","8","1","1","6","1","0","1","1","Yorkshire & Humber",0.62133344028737,0.0665939642829392
"2","3","12","2","0","4","1","4","3","1","Yorkshire & Humber",0.445323734871973,0.839420258271681
"0","0","4","1","1","4","1","2","6","2","Yorkshire & Humber",1.03680881468419,-0.72780497097891
"1","1","13","1","1","6","1","5","4","1","Yorkshire & Humber",0.384389978585623,0.322001889012642
"1","2","8","1","1","6","1","4","1","2","Yorkshire & Humber",0.880563256718635,0.839420258271681
"2","0","11","2","1","6","1","4","1","4","Yorkshire & Humber",0.804589803554662,0.292189428889772
"1","0","14","2","1","4","1","4","1","1","Yorkshire & Humber",1.02015073263837,0.322001889012642
"1","2","1","1","0","7","1","4","1","4","Yorkshire & Humber",0.558782093301734,0.839420258271681
"1","0","6","1","0","2","1","2","3","2","Yorkshire & Humber",1.02111498144165,-0.290903410526972
"2","1","12","2","0","5","1","5","1","2","Yorkshire & Humber",0.813821788054337,0.839420258271681
"1","1","9","2","1","5","1","1","1","2","Yorkshire & Humber",1.10727828348689,-1.20741027342236
"2","0","3","1","0","7","1","3","4","2","Yorkshire & Humber",1.01773036092012,0.839420258271681
"0","1","5","1","1","5","1","0","3","2","Yorkshire & Humber",0.906251599769901,-0.317754884940321
"0","1","4","2","0","6","1","0","4","1","Yorkshire & Humber",0.495655792040292,-1.20741027342236
"2","1","12","1","0","3","1","5","2","1","Yorkshire & Humber",0.911566537383135,-1.20741027342236
"1","2","5","1","1","8","1","0","1","2","Yorkshire & Humber",1.36090171669363,0.839420258271681
"0","2","14","2","1","3","1","3","1","1","Yorkshire & Humber",1.79240600061036,-0.290903410526972
"1","2","5","1","1","8","1","4","4","1","Yorkshire & Humber",0.558782093301734,0.839420258271681
"2","1","7","2","0","2","1","4","2","2","Yorkshire & Humber",0.910203498507958,-0.290903410526972
"2","1","15","1","1","4","1","5","1","1","Yorkshire & Humber",1.036804442437,0.839420258271681
"1","1","5","2","0","5","1","2","1","2","Yorkshire & Humber",1.65612360285651,0.322001889012642
"2","1","4","2","1","6","1","3","4","2","Yorkshire & Humber",0.991311584080584,0.0665939642829392
"2","1","8","2","0","2","1","4","3","2","Yorkshire & Humber",0.455101749253979,-0.0781367647476091
"2","2","14","1","1","4","1","4","1","2","Yorkshire & Humber",1.116478542864,0.839420258271681
"1","1","8","1","0","4","1","4","3","1","Yorkshire & Humber",0.558239271432,0.839420258271681
"1","1","10","1","1","5","1","3","1","2","Yorkshire & Humber",1.58699503945032,0.839420258271681
"2","1","9","2","0","5","1","1","2","2","Yorkshire & Humber",0.966714594165386,-0.00996496915823546
"0","0","7","1","0","5","1","2","1","1","Yorkshire & Humber",1.8125031995398,0.839420258271681
"0","0","8","2","1","4","1","0","1","1","Yorkshire & Humber",1.89470953770911,0.0665939642829392
"2","1","9","2","0","3","1","4","1","1","Yorkshire & Humber",0.83291817554733,-1.20741027342236
"2","1","3","1","1","8","1","0","4","2","Yorkshire & Humber",0.680450858346815,0.0665939642829392
"1","2","1","2","1","5","1","3","6","4","Yorkshire & Humber",0.828061801428254,-0.673286815884438
"0","1","6","2","0","3","1","3","3","1","Yorkshire & Humber",0.896203000305179,-1.20741027342236
"2","1","4","2","0","1","1","3","2","2","Yorkshire & Humber",2.05092612849677,-0.72780497097891
"2","1","10","2","1","2","2","5","1","2","Yorkshire & Humber",1.55931182417187,-0.72780497097891
"1","1","5","2","1","3","1","2","2","2","Yorkshire & Humber",1.79240600061036,-0.72780497097891
"1","2","5","1","0","6","1","3","3","1","Yorkshire & Humber",0.62133344028737,0.292189428889772
"2","1","14","2","1","4","1","4","1","2","Yorkshire & Humber",0.890647469743945,0.839420258271681
"2","1","7","1","0","3","1","3","2","2","Yorkshire & Humber",1.9616540730276,0.322001889012642
"0","0","3","2","0","1","1","2","3","2","Yorkshire & Humber",1.02546306424838,-1.20741027342236
"1","1","5","1","0","4","1","2","3","2","Yorkshire & Humber",0.605207371470186,-0.72780497097891
"0","1","12","1","0","3","1","3","1","2","Yorkshire & Humber",1.9616540730276,0.37240049774067
"1","7","6","2","0","3","1","3","5","2","Yorkshire & Humber",1.05339899481772,-1.20741027342236
"0","3","6","2","0","8","1","0","4","4","Yorkshire & Humber",0.621742751890454,-0.640977892727688
"1","2","8","2","1","6","1","0","1","2","Yorkshire & Humber",1.13545176192264,0.839420258271681
"2","1","14","2","0","2","2","4","2","2","Yorkshire & Humber",1.55931182417187,-0.290903410526972
"1","1","7","2","0","4","1","4","6","2","Yorkshire & Humber",0.510075366319184,0.292189428889772
"1","0","11","1","1","1","1","3","3","2","Yorkshire & Humber",4.48916996715522,-0.317754884940321
"1","0","12","2","0","4","1","4","2","2","Yorkshire & Humber",1.02015073263837,0.322001889012642
"2","0","12","1","0","2","1","4","1","1","Yorkshire & Humber",0.996149532820186,0.839420258271681
"0","1","7","1","1","3","1","0","1","2","Yorkshire & Humber",1.14505923219069,-1.20741027342236
"1","1","3","2","1","5","1","0","6","2","Yorkshire & Humber",0.966714594165386,-0.640977892727688
"2","2","14","2","0","3","1","5","1","1","Yorkshire & Humber",0.477013698392195,0.839420258271681
"1","2","5","2","1","5","1","4","6","1","Yorkshire & Humber",0.466077163818464,0.839420258271681
"2","1","7","2","0","6","1","4","4","1","Yorkshire & Humber",0.351225485504683,0.839420258271681
"2","1","8","2","0","4","1","5","2","4","Yorkshire & Humber",0.890647469743945,-0.00996496915823546
"2","1","7","2","0","1","1","3","3","1","Yorkshire & Humber",1.79575384640967,0.322001889012642
"2","3","14","2","0","5","1","5","1","1","Yorkshire & Humber",0.813821788054337,0.839420258271681
"1","2","8","2","1","5","1","4","3","1","Yorkshire & Humber",0.466077163818464,0.0665939642829392
"2","1","4","1","1","7","1","3","1","2","Yorkshire & Humber",1.78221261588758,0.292189428889772
"2","1","10","2","1","4","1","0","1","2","Yorkshire & Humber",1.2667959812916,0.839420258271681
"1","0","3","2","0","6","1","0","4","2","Yorkshire & Humber",0.499035185646313,-0.673286815884438
"0","1","7","1","0","5","1","1","6","2","Yorkshire & Humber",0.906251599769901,0.0665939642829392
"2","2","3","2","1","6","1","0","4","2","Yorkshire & Humber",0.567725880961322,-0.673286815884438
"2","0","3","2","0","6","1","2","6","2","Yorkshire & Humber",1.13545176192264,-0.317754884940321
"2","1","7","2","0","3","1","4","3","2","Yorkshire & Humber",0.416459087773665,-0.72780497097891
"2","1","7","1","0","4","1","1","2","1","Yorkshire & Humber",2.07361762936838,-1.20741027342236
"1","2","7","2","1","6","1","3","1","1","Yorkshire & Humber",1.13545176192264,0.0665939642829392
"1","1","4","2","0","5","1","2","1","2","Yorkshire & Humber",0.966714594165386,0.839420258271681
"2","1","4","2","0","3","1","5","3","2","Yorkshire & Humber",0.83291817554733,0.0665939642829392
"0","1","5","2","0","5","1","1","2","2","Yorkshire & Humber",1.65612360285651,-1.20741027342236
"2","1","4","2","1","3","3","3","4","1","Yorkshire & Humber",0.523132765112151,-1.20741027342236
"1","2","4","1","1","7","1","4","4","1","Yorkshire & Humber",1.11756418660347,0.839420258271681
"1","1","4","2","0","2","1","4","3","2","Yorkshire & Humber",0.779655912085935,-0.640977892727688
"1","1","3","2","1","7","1","0","1","2","Yorkshire & Humber",1.08563095841871,0.37240049774067
"1","2","4","2","0","6","1","4","6","1","Yorkshire & Humber",0.402294901777331,0.292189428889772
"2","3","7","1","0","6","1","3","1","2","Yorkshire & Humber",1.08491625551852,0.839420258271681
"2","2","12","2","1","5","1","0","1","2","Yorkshire & Humber",1.10727828348689,-0.72780497097891
"1","1","7","1","0","5","1","4","1","2","Yorkshire & Humber",0.890666972054194,0.839420258271681
"1","1","6","2","0","4","1","3","4","2","Yorkshire & Humber",1.10598228214881,0.839420258271681
"0","2","9","1","0","1","1","2","3","2","Yorkshire & Humber",3.36687747536641,-0.72780497097891
"1","1","11","2","0","1","1","3","3","2","Yorkshire & Humber",0.598584615469889,-1.20741027342236
"2","1","9","2","0","1","1","4","2","2","Yorkshire & Humber",0.68937955561615,-0.290903410526972
"1","1","7","1","0","4","1","4","1","2","Yorkshire & Humber",0.974746924558382,0.292189428889772
"2","2","6","1","1","6","1","0","1","2","Yorkshire & Humber",1.24266688057474,0.0665939642829392
"1","2","15","1","1","5","1","2","1","2","Yorkshire & Humber",1.8125031995398,-0.640977892727688
"1","1","5","1","0","4","1","0","3","2","Yorkshire & Humber",1.03680881468419,-0.398214868178642
"1","2","4","2","1","7","1","4","4","2","Yorkshire & Humber",0.51057135447018,-0.640977892727688
"1","1","11","1","1","4","1","3","2","2","Yorkshire & Humber",2.07361762936838,-1.20741027342236
"2","1","12","1","0","4","1","3","1","2","Yorkshire & Humber",1.21041474294037,0.839420258271681
"2","3","13","1","0","2","1","4","2","1","Yorkshire & Humber",1.14099316536097,0.839420258271681
"1","2","6","1","1","6","1","1","6","1","Yorkshire & Humber",0.62133344028737,0.37240049774067
"2","2","11","1","0","6","1","4","1","1","Yorkshire & Humber",1.32084488507795,0.839420258271681
"2","2","3","2","1","5","1","4","6","2","Yorkshire & Humber",0.466077163818464,0.292189428889772
"0","1","7","2","0","5","1","1","1","2","Yorkshire & Humber",1.45007189124808,0.37240049774067
"1","2","14","1","1","3","1","3","1","2","Yorkshire & Humber",1.31155485679366,0.322001889012642
"2","3","8","2","1","6","1","4","1","1","Yorkshire & Humber",0.747172695791432,0.839420258271681
"2","1","9","2","1","2","1","5","1","2","Yorkshire & Humber",0.910203498507958,-0.290903410526972
"0","1","4","1","0","2","2","3","3","2","Yorkshire & Humber",0.596046546995615,-0.0781367647476091
"2","3","11","2","0","4","1","2","3","2","Yorkshire & Humber",1.10598228214881,0.839420258271681
"2","2","13","1","0","2","1","4","2","1","Yorkshire & Humber",1.14099316536097,-0.290903410526972
"1","1","2","2","0","6","1","5","6","2","Yorkshire & Humber",0.353620149662849,-0.72780497097891
"2","1","6","1","0","2","1","5","2","2","Yorkshire & Humber",0.996149532820186,-0.72780497097891
"2","1","6","2","0","5","1","5","1","1","Yorkshire & Humber",0.813821788054337,0.839420258271681
"2","1","9","2","0","3","1","5","1","1","Yorkshire & Humber",0.83291817554733,0.322001889012642
"0","1","1","2","1","1","2","2","3","2","Yorkshire & Humber",3.07638919274515,-0.72780497097891
"1","1","12","1","0","5","1","4","1","2","Yorkshire & Humber",0.890666972054194,0.839420258271681
"2","1","10","1","1","3","1","4","1","1","Yorkshire & Humber",0.969601659388603,0.839420258271681
"2","2","12","2","1","4","1","2","1","2","Yorkshire & Humber",1.2667959812916,-0.640977892727688
"0","0","6","2","0","4","1","4","6","2","Yorkshire & Humber",0.762904742190655,-0.640977892727688
"2","1","8","2","1","4","1","5","3","2","Yorkshire & Humber",0.445323734871973,0.839420258271681
"2","6","6","2","0","5","1","4","3","1","Yorkshire & Humber",0.432816982515249,0.839420258271681
"2","1","12","1","0","3","3","4","2","1","Yorkshire & Humber",0.911566537383135,0.292189428889772
"2","1","3","2","0","3","1","4","3","2","Yorkshire & Humber",0.416459087773665,-0.290903410526972
"1","2","7","2","0","7","1","5","3","1","Yorkshire & Humber",0.445756759696221,0.839420258271681
"2","1","7","1","1","1","1","4","3","2","Yorkshire & Humber",0.754474272389112,-0.0358248190498095
"2","2","7","2","0","5","1","2","6","1","Yorkshire & Humber",0.828061801428254,-1.20741027342236
"2","1","15","1","0","3","1","5","1","1","Yorkshire & Humber",0.911566537383135,0.0665939642829392
"2","1","14","2","1","3","1","4","1","1","Yorkshire & Humber",0.83291817554733,0.839420258271681
"2","2","8","1","0","4","1","2","3","2","Yorkshire & Humber",1.03680881468419,0.292189428889772
"2","2","14","1","1","4","1","4","1","1","Yorkshire & Humber",2.073608884874,-1.20741027342236
"1","3","10","2","1","8","1","0","4","1","Yorkshire & Humber",0.577373968656333,0.839420258271681
"2","2","8","1","1","7","1","4","1","1","Yorkshire & Humber",1.11756418660347,0.839420258271681
"1","2","3","1","0","4","1","4","3","1","Yorkshire & Humber",0.487373462279191,0.292189428889772
"1","2","7","2","1","7","1","0","4","2","Yorkshire & Humber",0.577373968656333,-1.20741027342236
"1","2","6","1","1","8","1","2","1","1","Yorkshire & Humber",1.36090171669363,0.839420258271681
"1","1","9","1","0","4","1","4","1","2","Yorkshire & Humber",0.937106621640045,-0.290903410526972
"2","1","8","2","1","2","1","3","3","2","Yorkshire & Humber",1.08924139293237,-0.72780497097891
"0","1","7","2","0","4","1","2","2","4","Yorkshire & Humber",1.89470953770911,-0.72780497097891
"2","0","10","1","1","4","1","3","1","1","Yorkshire & Humber",1.21041474294037,0.839420258271681
"1","2","3","2","1","6","1","0","4","2","Yorkshire & Humber",0.849130923485396,-0.0358248190498095
"2","1","11","2","1","3","1","4","1","1","Yorkshire & Humber",0.83291817554733,0.322001889012642
"2","1","4","2","0","6","1","5","6","2","Yorkshire & Humber",0.351225485504683,0.839420258271681
"0","0","5","2","0","4","1","2","2","4","Yorkshire & Humber",3.78941907541821,-1.20741027342236
"2","1","7","1","0","3","1","5","1","1","Yorkshire & Humber",0.455783268691567,0.839420258271681
"1","2","6","1","1","6","1","3","4","2","Yorkshire & Humber",0.546156620862585,0.839420258271681
"1","2","4","1","0","6","1","5","6","1","Yorkshire & Humber",0.880563256718635,0.839420258271681
"0","2","4","2","0","2","1","2","3","2","Yorkshire & Humber",0.540868084380117,-1.20741027342236
"2","2","4","2","1","7","1","0","4","2","Yorkshire & Humber",0.92992237061509,0.292189428889772
"1","7","5","1","1","7","1","5","4","1","Yorkshire & Humber",0.558782093301734,0.839420258271681
"0","0","8","1","1","2","1","4","2","2","Yorkshire & Humber",1.70654996131749,-0.247353298644551
"1","2","9","2","0","4","1","4","1","2","Yorkshire & Humber",1.02015073263837,0.839420258271681
"2","0","5","2","1","1","1","3","3","2","Yorkshire & Humber",1.79575384640967,-0.00996496915823546
"2","2","12","1","1","6","1","4","1","2","Yorkshire & Humber",0.880563256718635,0.839420258271681
"2","3","11","1","1","5","1","4","1","2","Yorkshire & Humber",0.94737151776711,0.839420258271681
"0","1","8","2","0","1","1","3","3","2","Yorkshire & Humber",1.19716923093978,-0.72780497097891
"2","1","8","2","0","2","1","3","3","2","Yorkshire & Humber",0.544620696466187,-0.72780497097891
"0","1","6","2","0","3","1","4","3","2","Yorkshire & Humber",0.83291817554733,-0.72780497097891
"0","2","4","2","1","6","1","3","6","1","Yorkshire & Humber",0.849130923485396,0.839420258271681
"1","1","4","1","1","7","1","2","4","2","Yorkshire & Humber",0.594070871962528,-0.673286815884438
"1","2","4","1","1","7","1","2","4","2","Yorkshire & Humber",1.36090171669363,0.292189428889772
