"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","part_in_W2","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum"
"female",53,"poland",3,1,2,6,2,2,NA,1,4,5,5,0,10,7,7,1,1,30,4,4,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.0639,1.0604,1.0375,0,NA
"male",38,"spain",7,1,1,1,1,1,2,1,1,0,0,0,10,7,5,1,1,35,2,4,4,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.8735,0.8759,0.9047,1,6
"female",44,"poland",6,1,2,5,4,3,5,4,4,4,0,0,10,1,1,1,5,2,1,NA,5,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.3151,1.3142,1.2502,1,20
"male",28,"hungary",6,1,1,10,3,3,4,3,4,3,0,0,10,7,7,1,1,10,2,1,1,1,1,1,1,1,1,1,0,3,4,1,1,NA,1,NA,NA,2,1.0377,1.0424,1,1,17
"male",45,"hungary",2,1,2,5,2,2,3,3,2,7,8,7,1,7,7,1,1,30,3,5,5,1,0,1,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1.0419,1.0451,1.0389,0,12
"female",38,"hungary",3,1,1,3,2,3,3,2,1,5,6,7,7,4,2,2,2,10,1,2,3,1,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.273,1.276,1.3053,0,11
"male",58,"hungary",2,1,1,5,1,1,1,1,1,5,5,5,10,1,1,1,1,15,2,1,1,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.7676,0.7652,0.749,0,5
"male",37,"hungary",3,1,5,5,4,4,4,4,4,6,5,5,5,5,5,5,5,20,1,3,3,1,1,1,0,0,1,0,1,3,1,1,0.25,NA,NA,NA,NA,2,1.0377,1.0424,1.098,0,20
"male",44,"romania",2,1,4,10,5,5,5,5,5,10,10,10,0,1,1,7,7,30,1,1,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.4809,0.4808,0.4768,0,25
"male",59,"poland",3,0,2,5,3,2,2,3,2,5,0,4,10,1,6,2,5,10,3,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.6485,0.6401,0.6328,0,12
"male",57,"spain",4,1,5,5,3,3,3,3,3,5,5,5,7,3,5,4,4,20,5,3,3,1,1,1,1,0,1,1,1,3,3,1,0.75,NA,1,NA,NA,2,0.9098,0.9017,1,0,15
"female",57,"poland",3,0,2,8,3,4,4,4,4,6,2,2,8,7,7,5,5,2,2,5,4,1,0,0,1,1,1,1,0,1,4,0.333333333333333,1,NA,NA,NA,NA,2,0.7744,0.7687,0.7377,0,19
"male",68,"uk",2,0,1,8,3,3,3,3,1,0,6,0,10,5,5,5,5,50,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.0529,1.0445,1.0374,0,13
"female",61,"romania",3,0,2,7,3,3,3,3,3,5,1,3,3,5,6,2,2,0,1,3,3,1,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.7849,0.7789,0.7489,0,15
"female",50,"poland",7,1,2,0,1,1,5,1,1,0,0,0,10,7,7,1,1,30,5,5,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0752,1.0689,1.0478,1,9
"female",57,"poland",6,1,2,5,3,3,3,3,3,0,0,3,2,1,2,1,1,1,5,4,4,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8056,0.806,0.7891,1,15
"female",74,"uk",3,0,3,NA,3,4,4,3,4,7,2,3,10,6,6,1,1,45,4,3,5,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9573,0.9584,0.9111,0,18
"male",54,"spain",5,0,2,5,3,3,3,3,3,5,5,5,5,1,1,1,1,50,3,3,3,1,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.9752,0.9689,0.9802,0,15
"female",54,"romania",6,1,3,5,1,4,4,4,5,5,5,5,5,3,6,3,4,1,4,2,2,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.8654,0.868,0.8398,1,18
"female",32,"hungary",6,1,2,5,4,4,4,4,4,10,10,NA,0,1,1,5,5,10,1,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1.273,1.276,1.3053,1,20
"female",69,"uk",3,0,6,7,3,4,3,3,4,6,4,6,NA,2,5,5,6,15,2,NA,NA,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.864,0.8636,0.8103,0,17
"male",28,"romania",6,1,4,5,3,4,4,4,4,7,6,7,5,1,4,6,4,10,1,1,2,1,0,0,0,1,1,1,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.7689,0.7714,0.7953,1,19
"male",51,"germany",2,0,3,5,3,5,3,4,5,1,1,3,10,5,3,1,1,30,3,5,3,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9921,0.9919,0.9837,0,20
"female",47,"uk",3,1,1,7,2,4,2,3,3,2,3,0,10,4,5,1,2,5,5,5,5,1,1,0,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.954,0.9627,0.9569,0,14
"male",46,"poland",3,1,2,10,3,3,3,3,4,5,3,0,10,5,1,4,3,30,4,1,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9233,0.9187,0.9215,0,16
"male",71,"romania",6,0,4,4,3,5,5,5,4,8,8,7,8,1,2,5,4,1,2,1,1,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1.8721,1.8936,1.8188,1,22
"female",55,"romania",6,1,4,7,4,4,4,4,4,8,8,8,5,3,3,4,4,0,3,1,1,1,1,1,0,1,1,1,0,3,3,1,0.75,NA,NA,NA,NA,2,1.122,1.1226,1.1041,1,20
"female",60,"uk",6,1,1,7,2,3,2,2,2,3,3,1,9,5,3,3,3,9,5,5,5,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9426,0.9478,0.9288,1,11
"male",35,"romania",3,0,4,7,3,3,3,3,3,6,6,5,6,7,7,1,2,1,1,3,3,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.6799,0.6802,0.7049,0,15
"female",49,"germany",3,1,2,3,4,4,4,4,4,5,5,5,5,4,5,4,5,10,2,3,3,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9709,0.9655,0.9437,0,20
"male",54,"poland",3,1,2,6,4,4,4,4,4,5,7,4,8,5,4,4,4,25,4,4,4,1,0,0,0,0,0,1,0,1,1,0.333333333333333,0.25,NA,1,NA,NA,2,0.9233,0.9187,1,0,20
"female",23,"spain",6,1,2,5,3,3,3,3,3,5,6,6,6,4,5,4,4,40,3,3,3,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.1821,1.1948,1.2332,1,15
"male",38,"poland",7,1,2,10,3,1,3,3,4,6,3,5,6,5,7,3,3,90,4,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.1275,1.138,1.224,1,14
"male",27,"germany",2,1,1,5,4,4,4,4,4,4,3,3,4,4,4,4,4,20,4,4,4,1,1,1,1,0,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,0.9929,1.0019,1.0487,0,20
"female",46,"spain",5,1,1,6,3,3,3,3,3,3,5,5,7,4,3,4,4,25,3,1,1,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.914,0.911,0.8985,0,15
"female",39,"romania",6,1,4,7,4,4,5,2,5,7,8,8,6,5,6,5,6,25,4,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.1837,1.1788,1.2288,1,20
"male",18,"poland",3,1,1,5,5,5,5,5,5,6,6,6,7,6,6,6,6,5,3,4,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.8639,0.8713,0.9426,0,25
"male",27,"spain",7,1,2,9,3,3,4,4,4,8,7,8,8,3,6,6,5,10,5,4,4,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1.0886,1.1006,1.1456,1,18
"male",46,"romania",3,1,5,5,4,4,4,4,4,7,7,6,6,6,6,6,6,35,2,4,4,1,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.7815,0.783,0.7737,0,20
"male",72,"spain",4,0,2,7,3,3,3,3,3,4,4,3,6,3,3,3,3,10,2,3,2,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.8595,0.8581,0.8328,0,15
"male",51,"spain",7,1,2,6,2,4,4,2,4,6,8,0,3,7,6,2,3,7,5,5,3,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9261,0.9203,0.9213,1,16
"male",36,"sweden",4,1,NA,8,5,3,2,3,3,8,4,7,7,6,5,5,4,20,3,3,4,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.1081,1.137,1.2423,0,16
"male",52,"germany",6,1,2,5,3,3,3,4,3,4,3,4,4,5,4,6,4,34,4,5,5,1,0,0,0,0,0,1,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9998,1.0012,0.9954,1,16
"male",37,"hungary",3,1,1,4,3,2,2,3,2,5,6,4,7,3,4,4,4,2,3,3,4,1,0,1,0,1,1,0,0,2,2,0.666666666666667,0.5,NA,1,NA,NA,2,1.0377,1.0424,1,0,12
"male",39,"romania",3,1,4,6,3,3,5,3,3,5,6,5,7,4,4,5,5,60,3,4,3,1,0,1,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9719,0.9802,1.0392,0,17
"female",24,"sweden",6,1,NA,7,5,5,5,5,5,10,7,9,5,1,2,2,2,30,4,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.1046,1.1146,1.289,1,25
"female",49,"spain",8,1,5,8,4,4,4,4,3,7,7,7,8,4,3,5,5,10,4,4,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.914,0.911,0.8985,1,19
"male",37,"poland",3,1,4,5,3,4,4,3,4,7,7,6,7,2,4,3,5,1,4,3,4,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.1275,1.138,1.224,0,18
"male",29,"romania",3,1,4,4,3,3,4,3,4,6,9,5,7,6,5,5,6,20,3,3,3,1,0,0,0,1,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.6799,0.6802,0.7049,0,17
"male",35,"spain",6,1,2,7,3,2,3,3,4,6,5,6,3,6,5,5,5,45,1,4,5,1,1,0,0,0,0,1,1,2,1,0.666666666666667,0.25,NA,1,NA,NA,2,0.9198,0.9179,1,1,15
"female",33,"romania",2,1,4,8,4,4,4,4,4,7,7,7,6,5,5,5,5,100,4,4,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,0.6273,0.6257,1,0,20
"female",28,"sweden",4,1,NA,7,2,3,3,2,4,0,0,0,10,7,6,1,2,15,5,5,4,1,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9763,0.9926,1.0697,0,14
"male",63,"sweden",2,0,66,3,4,5,5,4,4,6,8,5,5,1,2,5,6,4,2,3,3,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,0.935,0.9336,0.9163,0,22
"female",29,"poland",7,1,2,7,2,4,3,4,3,5,7,6,5,4,4,5,3,5,4,3,3,1,1,1,0,0,0,0,0,3,0,1,0,NA,NA,NA,NA,2,1.0939,1.0975,1.1386,1,16
"male",57,"spain",3,1,2,5,3,4,4,3,3,7,4,5,9,5,4,2,3,10,3,2,3,1,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.8199,0.8128,0.8001,0,17
"male",61,"romania",6,1,1,6,1,5,5,2,3,1,5,0,10,1,1,1,3,9,5,1,1,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.7316,0.7286,0.7023,1,16
"female",68,"poland",3,0,2,5,4,4,5,4,4,6,7,6,5,2,3,5,5,5,2,2,2,1,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.2792,1.2843,1.2382,0,21
"male",50,"romania",5,1,4,3,3,4,5,3,5,8,8,8,9,6,4,2,3,70,4,1,3,1,1,1,0,1,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.4809,0.4808,0.4768,0,20
"female",48,"hungary",2,1,1,10,1,1,1,1,1,4,0,0,10,7,7,4,4,2,1,5,5,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9983,1.0025,0.9657,0,5
"female",72,"germany",3,0,2,5,5,5,4,3,3,5,5,2,8,1,4,1,1,50,1,2,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9777,0.9757,0.9474,0,20
"male",37,"spain",2,1,2,5,2,5,4,4,3,2,5,4,6,2,4,7,5,63,2,5,4,1,0,1,1,1,1,1,0,2,4,0.666666666666667,1,NA,1,NA,NA,2,1.0886,1.1006,1,0,18
"male",50,"germany",3,1,66,6,2,2,2,1,2,1,2,0,10,6,4,1,2,12,4,3,4,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9915,0.9891,0.9894,0,9
"male",66,"uk",3,0,1,8,3,4,3,2,1,2,0,2,10,5,4,1,1,2,5,4,5,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.0448,1.0477,1.0412,0,13
"male",35,"spain",6,1,1,8,3,4,4,4,4,5,5,0,7,4,5,2,2,15,2,4,3,1,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.1872,1.1963,1.2359,1,19
"female",56,"uk",6,0,3,7,4,5,5,3,3,5,5,7,5,2,2,4,4,1,5,3,5,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.1018,1.0963,1.0445,1,20
"male",68,"uk",3,0,1,6,2,3,3,2,1,6,4,2,9,7,7,1,2,7,4,4,3,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1.0763,1.0686,1.0479,0,11
"male",29,"hungary",4,1,2,6,4,3,4,4,3,4,5,5,7,4,4,5,4,10,2,3,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.8638,0.8704,0.923,0,18
"male",35,"spain",5,1,2,8,3,4,4,3,5,8,6,5,8,6,5,5,5,25,4,4,4,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,1,NA,NA,2,1.0886,1.1006,1,0,19
"male",31,"poland",7,1,1,8,3,4,4,3,4,7,6,2,9,5,4,5,5,11,3,3,5,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9765,0.9718,1.0193,1,18
"male",71,"poland",7,0,2,3,3,3,NA,3,5,6,6,7,5,2,3,5,6,2,1,3,2,1,1,1,0,1,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1.0723,1.0595,1.0402,1,NA
"male",34,"poland",3,1,2,6,4,2,3,3,3,7,6,7,6,4,4,4,5,1,3,3,3,1,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9314,0.9477,0.9958,0,15
"male",43,"poland",7,1,2,5,3,3,3,3,3,6,5,6,5,4,5,5,4,2,2,4,3,1,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,0.9703,0.9736,0.9737,1,15
"male",43,"poland",7,1,2,5,3,2,4,3,3,4,2,5,7,4,5,6,7,8,2,2,3,1,0,1,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9258,0.9198,0.9216,1,15
"male",31,"hungary",5,1,5,5,2,3,3,3,4,5,5,5,4,5,4,5,4,10,3,3,2,1,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,1,NA,NA,2,1.0651,1.0681,1,0,15
"male",19,"poland",3,0,4,7,3,3,3,4,4,7,7,7,8,6,4,5,5,10,4,4,3,1,0,1,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9091,0.9122,0.9971,0,17
"male",42,"poland",4,1,2,6,2,3,4,3,3,6,6,6,7,5,4,4,4,3,3,4,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.963,0.9644,0.9857,0,15
"male",36,"spain",4,1,2,3,4,3,4,4,3,3,3,8,3,7,4,2,5,40,3,4,3,1,1,1,0,0,0,0,0,3,0,1,0,NA,NA,NA,NA,2,0.9119,0.9187,0.9589,0,18
"female",41,"sweden",4,1,NA,7,4,2,2,4,3,7,5,3,6,4,6,5,5,30,NA,4,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,1,NA,NA,2,0.8999,0.8817,1,0,15
"female",31,"poland",6,1,2,6,2,4,2,2,4,0,8,5,5,6,3,1,2,40,4,1,2,1,1,0,1,1,1,1,0,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1.1165,1.1369,1.1628,1,14
"male",65,"germany",6,1,1,2,4,4,5,5,5,10,10,10,5,1,1,5,5,12,1,1,1,1,1,1,1,1,0,1,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9938,0.9924,0.9764,1,23
"male",49,"germany",6,1,66,5,3,3,3,3,3,5,4,5,6,1,1,2,2,10,3,3,3,1,1,0,1,0,1,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9791,0.9779,0.9718,1,15
"male",76,"sweden",3,0,66,8,3,4,2,3,2,3,3,1,9,3,4,1,2,21,3,4,3,1,1,0,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.945,0.9397,0.9191,0,14
"male",25,"germany",5,1,3,5,4,5,4,3,3,7,9,8,7,2,3,5,6,18,4,3,5,1,1,0,1,0,1,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9853,0.9925,1.0364,0,19
"female",58,"spain",5,0,1,4,3,4,4,3,4,6,6,5,5,1,2,3,4,10,2,3,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9347,0.9247,0.8852,0,18
"female",44,"romania",6,1,2,5,2,3,5,3,3,6,6,3,4,5,6,3,3,5,4,3,3,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9163,0.912,0.8979,1,16
"male",74,"uk",3,0,5,5,4,5,5,4,2,5,6,5,5,3,4,7,3,50,4,3,4,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.1294,1.1277,1.1105,0,20
"female",22,"sweden",3,1,NA,5,3,3,4,3,3,5,5,5,5,4,5,4,4,60,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,1.0321,1.0467,1,0,16
"male",52,"germany",3,1,3,5,3,3,2,3,2,3,4,5,6,3,4,3,2,20,4,3,3,1,1,1,1,0,0,0,1,3,1,1,0.25,NA,NA,NA,NA,2,0.9868,0.9821,0.9725,0,13
"female",69,"sweden",3,0,NA,3,4,4,4,4,4,NA,3,3,5,1,2,4,6,25,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.901,0.8806,0.8118,0,20
"male",39,"spain",4,1,2,3,3,3,3,3,3,1,0,0,10,6,6,1,2,50,3,4,4,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.8557,0.8542,0.8771,0,15
"female",56,"poland",4,0,2,5,4,4,4,4,4,5,0,5,10,2,5,2,5,0,2,4,4,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.7557,0.7502,0.7214,0,20
"male",39,"germany",3,1,1,7,3,4,4,3,4,5,4,3,7,4,5,4,4,20,3,3,3,1,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1.2543,1.2581,1.2966,0,18
"female",67,"germany",2,0,1,6,3,3,3,3,3,5,5,5,5,4,4,4,4,20,2,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9777,0.9757,0.9474,0,15
"female",53,"romania",5,1,4,5,3,3,3,3,4,5,5,5,5,4,4,4,4,10,3,2,3,1,0,0,0,1,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,0.9163,0.912,0.8979,0,16
"male",36,"germany",7,1,1,3,3,3,3,3,3,5,5,5,7,4,5,3,4,3,3,3,3,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9847,0.9897,1.0424,1,15
"female",33,"sweden",3,1,NA,5,3,4,3,4,3,5,5,5,5,4,4,4,NA,30,3,3,3,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,0.9122,0.9322,0.9673,0,17
"female",52,"uk",2,1,3,5,5,3,3,5,3,5,5,5,5,4,3,4,4,50,3,4,5,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9613,0.966,0.9333,0,19
"male",49,"sweden",4,1,NA,4,3,2,3,2,3,4,3,2,7,5,5,2,3,30,4,3,3,1,0,1,1,0,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9342,0.9254,0.9067,0,13
"female",37,"germany",4,1,1,5,3,3,3,3,3,3,5,5,10,1,7,4,4,5,3,3,3,1,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.9694,0.9757,1.0056,0,15
"male",50,"romania",4,1,4,8,3,3,3,3,3,7,7,7,6,4,4,4,4,17,4,3,3,1,1,1,0,1,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,0.4809,0.4808,0.4768,0,15
"female",64,"uk",2,0,3,5,3,3,3,3,1,3,1,0,10,3,6,1,2,15,5,5,5,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9145,0.9104,0.8629,0,13
"female",52,"sweden",3,1,NA,1,3,3,3,3,3,0,0,2,10,7,6,2,2,95,3,3,3,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.911,0.903,0.8552,0,15
"male",39,"hungary",2,1,1,4,4,4,4,4,4,8,8,10,5,1,1,5,5,2,1,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.947,0.9586,1.0047,0,20
"female",31,"hungary",4,0,2,5,3,3,3,3,3,5,5,5,5,5,5,5,5,20,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,1.1,1.0946,1,0,15
"female",36,"hungary",7,1,5,7,3,3,3,3,3,7,7,6,7,4,4,4,4,6,5,3,3,1,1,1,0,0,1,0,0,3,1,1,0.25,NA,NA,NA,NA,2,0.9945,1.0013,1.0213,1,15
"male",25,"hungary",6,1,1,5,3,3,3,3,3,5,5,5,5,4,4,4,4,5,3,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.0377,1.0424,1.098,1,15
"male",42,"hungary",3,1,1,5,3,3,3,3,3,5,5,5,5,4,4,4,4,33,3,3,3,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,1,NA,NA,2,0.8671,0.8714,1,0,15
"female",33,"hungary",3,1,66,5,3,3,3,3,3,5,5,5,5,4,3,3,4,1,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,0.9071,0.9092,1,0,15
"female",48,"hungary",3,1,2,5,3,3,3,3,3,5,5,5,5,3,3,3,3,30,3,3,3,1,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1.2779,1.2774,1.2344,0,15
"male",36,"hungary",7,1,1,8,4,5,5,4,5,7,5,5,5,6,6,6,4,30,4,3,3,1,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.0475,1.0479,1.1141,1,23
"male",43,"hungary",2,1,1,1,3,3,3,3,3,5,5,4,6,4,4,4,4,30,3,3,3,1,1,1,0,0,0,1,0,3,1,1,0.25,NA,1,NA,NA,2,1.0417,1.0435,1,0,15
"male",47,"hungary",5,0,1,9,3,3,3,3,3,5,5,5,5,4,4,4,4,15,3,3,3,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,0.9507,0.9597,0.9501,0,15
"male",27,"hungary",2,1,1,2,3,3,3,3,3,5,5,5,5,4,3,4,4,5,3,4,4,1,1,1,0,0,0,1,0,3,1,1,0.25,NA,NA,NA,NA,2,0.8638,0.8704,0.923,0,15
"male",37,"hungary",3,1,1,5,4,2,4,4,3,3,0,0,7,4,1,1,3,10,4,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0377,1.0424,1.098,0,17
"female",20,"sweden",3,0,NA,NA,3,3,3,3,3,2,2,4,4,7,7,1,2,90,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.1477,1.1642,1.2918,0,15
"female",48,"poland",3,1,2,4,3,3,3,3,3,6,6,6,6,6,5,6,1,20,3,3,3,1,1,1,0,0,0,0,0,3,0,1,0,NA,NA,NA,NA,2,1.2658,1.2565,1.2324,0,15
"female",49,"germany",2,1,1,2,3,3,3,3,3,4,5,5,4,2,5,6,4,30,3,3,3,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,0.9504,0.9462,0.922,0,15
"male",58,"uk",2,1,2,7,3,3,3,3,3,7,7,7,7,4,4,4,4,10,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,1,NA,NA,2,0.8996,0.8922,1,0,15
"female",31,"uk",2,1,1,6,3,4,3,3,4,6,5,4,6,5,5,4,5,50,5,3,3,1,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,0.9699,0.9681,1.0097,0,17
"female",29,"uk",5,1,1,8,3,3,3,3,3,NA,NA,8,NA,5,6,5,6,10,3,3,3,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,0.9699,0.9681,1.0097,0,15
