"vote20jb","apppres5","taxecon","billtax","trade2","trade4","richpoor2","immignum","refugees","dreamer","wall5","pathway","famsep","freecol","diversity5","gw1","gw2","prek","science","rr2","age","gender","educ","marstat","race","employ","faminc_new","ideology","party_id","vote16post","religpew","region","compl_data$weight","ability"
"1","1","1","7","1","1","5","3","7","1","1","5","1","7","0","5","5","7","1","5",71,"0","two_yr_college","married","hispanic","unemployed","12","moderate","republican","trump","christian","south",0.697795754535715,0.49232750386146
"1","1","3","2","2","2","2","5","5","1","1","2","1","5","0","2","2","2","2","3",66,"1","high_school","married","white","retired","10","conservative","republican","trump","christian","south",0.971402016649825,-0.866697231359771
"2","0","4","4","3","3","3","4","4","1","0","2","2","4","0","3","3","4","3","3",26,"0","some_college","never_married","hispanic","unemployed","1","moderate","democrat","no_vote","christian","northeast",1.00195079538359,-0.866697231359771
"1","0","4","4","3","3","3","5","4","2","0","3","4","4","0","4","3","4","3","3",34,"0","some_college","married","white","homemaker","10","conservative","republican","trump","christian","midwest",0.906472092607715,-0.637029270556552
"1","1","1","7","5","3","5","7","7","1","1","5","4","7","0","5","4","6","5","5",40,"1","four_yr_college","married","mixed","full_time","11","very conservative","republican","trump","christian","west",0.631332610495604,0.49232750386146
"2","0","4","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","3","3",53,"0","some_college","never_married","black","retired","3","moderate","democrat","no_vote","no_rel","south",0.787083728009993,-0.10812424631614
"2","0","7","1","5","1","1","1","1","2","0","1","5","1","1","1","1","1","5","1",33,"0","two_yr_college","civil","white","part_time","5","very_liberal","democrat","clinton","other_rel","south",0.946195341351827,-0.249543902218619
"2","0","3","3","3","2","1","4","3","2","0","1","5","2","1","1","1","2","4","1",62,"1","four_yr_college","married","black","retired","3","liberal","democrat","clinton","no_rel","south",1.09491026560571,0.829275858480006
"2","0","7","1","5","1","2","3","2","2","0","1","5","3","1","1","1","2","5","1",54,"1","high_school","married","white","full_time","9","liberal","democrat","clinton","christian","south",0.878855634357939,0.829275858480006
"2","1","3","3","3","3","2","3","2","2","1","3","1","2","1","3","2","4","4","3",41,"1","some_college","married","asian","full_time","6","moderate","independent","trump","muslim","northeast",0.858401019085503,0.829275858480006
"1","0","4","7","2","1","5","4","4","2","0","3","5","7","1","5","5","7","1","5",52,"1","high_school","never_married","white","full_time","4","liberal","republican","other","christian","northeast",0.471119587603477,0.49232750386146
"2","0","4","1","3","3","3","4","1","2","0","1","5","1","1","2","1","1","4","1",34,"0","some_college","married","white","homemaker","6","very_liberal","democrat","clinton","christian","south",0.867870387265388,-0.249543902218619
"3","0","3","4","3","3","2","4","4","1","0","3","3","2","0","2","2","3","5","4",43,"1","high_school","married","hispanic","full_time","3","very conservative","democrat","no_vote","christian","south",0.492780412396431,-0.866697231359771
"3","0","5","7","4","2","4","1","1","2","0","1","5","6","0","5","3","7","2","3",38,"0","some_college","married","mixed","homemaker","4","moderate","independent","other","mormon","west",0.608635275049041,0.829275858480006
"3","0","4","4","3","3","3","3","4","2","0","3","3","4","0","3","3","4","3","3",32,"0","four_yr_college","married","white","part_time","6","moderate","independent","clinton","christian","midwest",1.08295150660022,-0.866697231359771
"3","0","4","3","4","1","1","4","1","2","0","1","5","4","0","1","3","2","4","2",30,"0","two_yr_college","never_married","hispanic","unemployed","3","liberal","democrat","other","no_rel","west",0.563948591156022,-0.866697231359771
"4","0","7","7","4","4","4","7","7","2","0","4","4","2","0","3","4","5","4","1",40,"0","high_school","never_married","hispanic","unemployed","1","liberal","independent","no_vote","no_rel","northeast",0.461637773738036,-0.866697231359771
"3","0","3","1","4","2","2","4","1","2","0","2","5","3","1","4","2","3","3","4",63,"0","four_yr_college","widowed","hispanic","part_time","1","conservative","republican","no_vote","christian","west",1.03259733494872,-0.637029270556552
"4","0","4","4","3","3","3","4","5","1","0","3","3","4","0","3","3","4","4","3",36,"0","high_school","civil","mixed","full_time","7","liberal","democrat","no_vote","no_rel","west",1.23322275031789,-0.866697231359771
"2","0","4","3","1","3","3","4","4","2","0","3","2","4","0","1","2","4","3","2",40,"1","some_college","never_married","asian","full_time","5","very conservative","independent","no_vote","no_rel","midwest",0.808536419710528,-0.866697231359771
"2","0","7","7","3","4","3","2","1","2","0","1","5","4","0","1","1","3","3","1",48,"0","two_yr_college","married","black","part_time","3","liberal","democrat","clinton","christian","south",0.884818557089412,-0.866697231359771
"1","0","3","3","3","3","4","7","7","2","1","3","3","4","0","2","2","4","3","3",32,"0","high_school","married","white","full_time","10","moderate","republican","no_vote","christian","south",0.852032290290754,-0.866697231359771
"2","0","6","5","3","4","3","3","6","1","0","1","4","4","0","2","4","5","3","2",30,"0","four_yr_college","married","hispanic","full_time","5","very_liberal","democrat","no_vote","no_rel","midwest",0.818480694706408,-0.866697231359771
"2","0","7","2","2","2","2","5","4","2","0","2","5","2","1","2","2","1","4","4",43,"0","two_yr_college","divorced","white","full_time","10","very_liberal","democrat","other","no_rel","south",0.487235941887731,-0.249543902218619
"1","1","3","2","2","2","2","2","2","1","1","1","2","2","1","2","1","2","2","2",29,"1","four_yr_college","married","white","full_time","8","very conservative","republican","no_vote","mormon","west",0.967269630508622,-0.866697231359771
"3","0","7","1","4","2","1","1","1","2","0","1","5","1","1","1","1","1","5","1",44,"1","some_college","married","white","disabled","7","very_liberal","democrat","other","no_rel","west",0.592555017453796,0.829275858480006
"4","0","3","4","4","4","4","4","4","2","1","2","5","5","1","3","3","5","3","3",43,"0","two_yr_college","married","white","homemaker","9","moderate","independent","no_vote","christian","west",0.853815039857901,-0.866697231359771
"1","1","2","7","3","1","5","7","5","1","1","5","3","7","0","5","3","6","1","5",21,"0","two_yr_college","never_married","white","full_time","3","conservative","independent","no_vote","christian","northeast",0.950807208664016,0.0384082087705089
"1","1","2","3","3","3","4","7","4","1","1","5","3","7","0","3","3","3","3","5",32,"0","high_school","married","white","homemaker","7","conservative","republican","no_vote","christian","south",0.852032290290754,-0.249543902218619
"3","1","4","3","3","3","3","4","4","1","0","3","3","4","0","3","3","7","3","5",58,"1","high_school","never_married","white","full_time","6","moderate","democrat","trump","christian","northeast",0.829993880619484,0.49232750386146
"1","1","4","4","3","3","3","4","4","2","1","3","3","4","0","3","4","4","3","3",38,"0","no_hs","divorced","white","disabled","2","very conservative","republican","trump","christian","south",1.1055379212653,0.185616560394241
"1","1","2","2","3","3","3","4","2","1","0","1","3","2","1","2","2","4","4","5",43,"0","four_yr_college","married","white","full_time","12","conservative","republican","trump","christian","south",1.04449801188563,-0.866697231359771
"1","1","4","4","3","3","3","5","6","2","1","4","4","4","0","3","3","4","3","4",61,"1","high_school","married","white","full_time","10","conservative","republican","no_vote","christian","south",0.798409161466914,-0.866697231359771
"2","0","4","4","3","2","1","4","2","2","0","2","2","4","0","3","2","4","3","2",43,"0","four_yr_college","married","white","full_time","3","conservative","democrat","no_vote","christian","south",0.983823019949898,-0.249543902218619
"1","1","5","4","3","3","3","4","4","2","0","3","3","4","0","3","3","4","4","3",31,"0","high_school","civil","white","homemaker","3","moderate","democrat","no_vote","no_rel","west",0.941544362689691,-0.0381838482328011
"1","1","1","4","1","1","5","7","7","1","1","5","1","7","0","5","5","7","5","5",31,"1","two_yr_college","married","hispanic","full_time","12","conservative","independent","clinton","christian","northeast",0.977814643605562,-0.105261721136385
"2","0","7","1","5","2","1","2","1","2","0","1","5","1","0","1","1","1","5","1",39,"0","four_yr_college","married","white","homemaker","3","very_liberal","democrat","clinton","no_rel","west",1.03404200778801,-0.249543902218619
"1","1","7","1","3","2","3","4","5","2","1","3","3","4","0","3","3","3","3","3",68,"0","high_school","married","white","retired","4","moderate","republican","trump","mormon","west",0.929783697332345,-0.866697231359771
"3","0","4","4","3","3","2","4","4","2","0","1","5","1","1","2","2","3","3","3",41,"0","four_yr_college","married","white","homemaker","8","moderate","independent","other","christian","south",0.620918666291842,-0.866697231359771
"1","0","3","3","4","2","2","5","3","2","0","1","5","5","1","2","2","1","4","2",24,"1","four_yr_college","never_married","hispanic","full_time","8","moderate","democrat","clinton","no_rel","south",1.9039498655159,-0.0326740388823356
"2","0","4","1","3","3","1","3","1","2","0","1","5","1","1","1","1","1","4","1",33,"0","high_school","never_married","white","part_time","11","liberal","democrat","clinton","no_rel","south",0.957832000408323,-0.866697231359771
"2","0","4","4","3","3","2","4","4","2","0","3","3","4","0","3","3","4","3","2",32,"0","four_yr_college","married","white","full_time","3","moderate","democrat","no_vote","christian","south",0.96333141098758,-0.866697231359771
"1","1","2","4","2","2","3","7","4","2","1","1","4","7","1","3","3","2","3","5",34,"0","some_college","never_married","white","full_time","2","very conservative","republican","no_vote","christian","west",0.81997463236038,-0.249543902218619
"2","0","4","4","3","3","3","4","4","2","0","2","3","4","0","2","4","2","3","1",69,"0","some_college","never_married","black","retired","2","moderate","democrat","clinton","christian","south",1.05786111444104,-0.866697231359771
"4","0","4","4","5","5","2","3","4","2","0","1","1","1","0","1","3","1","4","1",28,"0","high_school","never_married","white","full_time","1","moderate","independent","no_vote","no_rel","midwest",1.08673596743961,-0.866697231359771
"2","0","6","1","2","1","1","1","1","2","0","1","5","1","1","1","1","1","5","1",26,"1","four_yr_college","never_married","white","full_time","4","very_liberal","democrat","clinton","no_rel","south",1.08737874806145,0.49232750386146
"2","0","3","1","3","1","1","2","1","2","0","1","5","1","1","1","1","1","5","1",23,"0","four_yr_college","never_married","white","student","6","very_liberal","democrat","clinton","no_rel","midwest",1.34715630903953,0.829275858480006
"2","0","4","1","3","3","1","4","1","2","0","1","5","1","1","1","1","1","5","1",39,"0","some_college","married","white","full_time","8","very_liberal","democrat","clinton","no_rel","northeast",0.946195341351827,-0.249543902218619
"1","1","4","5","3","3","2","4","4","1","0","2","2","3","0","2","1","3","3","4",31,"1","four_yr_college","married","hispanic","part_time","10","conservative","republican","no_vote","mormon","west",0.625603203755476,-0.866697231359771
"2","0","5","2","4","2","2","4","4","2","0","3","3","3","0","3","3","2","3","3",25,"0","four_yr_college","never_married","white","full_time","8","moderate","democrat","no_vote","christian","west",1.14423143123507,-0.866697231359771
"1","0","4","5","4","2","4","5","4","2","1","1","5","6","1","3","3","5","2","4",33,"0","some_college","civil","asian","part_time","1","moderate","republican","no_vote","christian","west",0.96436043374696,-0.387596693726537
"2","0","5","7","5","1","1","5","3","2","0","1","5","4","0","1","1","1","4","1",59,"1","high_school","divorced","black","retired","2","liberal","democrat","clinton","christian","south",0.989348149771041,0.185616560394241
"4","0","3","4","4","4","3","3","4","2","0","1","5","4","1","2","2","3","2","3",26,"0","some_college","married","hispanic","full_time","4","conservative","democrat","no_vote","christian","south",0.808606162340189,-0.637029270556552
"2","0","4","4","3","3","3","6","3","1","0","3","3","6","0","3","3","4","3","1",35,"0","two_yr_college","married","mixed","full_time","4","moderate","independent","no_vote","no_rel","south",0.778269544809649,-0.866697231359771
"2","0","2","7","2","5","1","6","2","2","0","3","3","2","0","5","3","5","4","3",44,"1","four_yr_college","married","asian","full_time","9","moderate","democrat","clinton","buddhist","south",0.682719224812136,0.49232750386146
"2","0","3","7","4","2","4","4","3","1","0","5","5","7","0","3","2","5","2","5",25,"1","four_yr_college","never_married","white","unemployed","5","moderate","republican","other","christian","northeast",0.610471351799231,0.49232750386146
