"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum","know_score_general","know_score_imm","know_score_general_binary","know_score_imm_binary","ps_value_general","weight.ATE_general","ps_value_imm","weight.ATE_imm"
"male",71,"poland","7","0","1",0,5,5,5,5,5,10,10,10,5,1,1,7,6,30,1,1,1,1,1,0,1,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,25,0.231583256036239,-0.504331780470674,0,0,0.668082078564139,3.01279302929486,0.466254598967516,1.87355244291677
"female",54,"germany","2","1","1",1,5,5,4,4,4,5,7,10,7,1,1,3,5,4,1,2,2,1,0,1,0,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,22,0.230219397408275,0.75718841640067,0,1,0.191404176417943,1.23671180438458,0.295749741832996,3.38123710202486
"male",29,"hungary","6","1","2",8,4,4,4,4,4,7,6,5,6,3,4,3,2,1,4,3,3,0,1,1,0,1,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,20,-0.605208346226583,0.75718841640067,0,1,0.433802699382673,1.76616878764645,0.430124322017732,2.32490921533792
"male",31,"spain","5","1","2",4,4,2,3,4,2,7,3,5,5,2,3,4,5,15,3,3,3,1,0,1,0,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,0.75718841640067,0,1,0.385843579353825,1.62824968751099,0.393007100649599,2.54448328884416
"male",36,"romania","7","1","4",5,3,3,4,3,4,5,4,5,5,6,6,2,4,3,1,3,4,1,1,1,0,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,17,0.729090370818878,-0.941440527749612,1,0,0.283270050773927,3.53020023566869,0.363009086620488,1.56988110661511
"female",29,"romania","6","1","4",5,2,3,3,3,3,3,5,3,5,4,4,1,3,20,3,4,3,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,14,0.230219397408275,0.543292489902306,0,1,0.125948142451173,1.14409687636198,0.271595389542884,3.68194762688379
"male",49,"germany","3","0","1",1,5,3,3,5,3,5,5,5,8,1,1,5,4,15,3,4,3,1,1,0,0,0,0,0,3,0,1,0,NA,NA,NA,NA,2,1,1,1,0,19,0.231583256036239,-0.941440527749612,0,0,0.370440929340294,1.58841329845683,0.363449866555814,1.57096817274909
"male",75,"germany","6","0","2",5,4,1,4,4,2,6,6,2,10,3,3,1,1,11,3,2,4,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,15,0.230219397408275,0.543292489902306,0,1,0.645537918023121,2.82117622969113,0.523501840819211,1.91021295824888
"male",74,"sweden","8","0","1",7,4,4,4,3,4,7,7,5,7,2,3,6,6,18,1,3,1,0,1,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,19,-0.605208346226583,0.543292489902306,0,1,0.709239678963679,3.43925882471111,0.543701882926366,1.83924321655408
"female",20,"uk","6","1","1",4,4,4,4,4,4,7,6,6,5,5,4,4,5,60,2,3,4,0,1,0,0,1,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,20,-0.947460262711766,0.19884063021269,0,0,0.244963429912625,1.32443915913143,0.296090404368217,1.42063697697211
"male",55,"germany","4","1","1",4,4,4,4,4,4,7,5,3,5,2,3,2,3,2,1,1,1,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,20,0.230219397408275,0.543292489902306,0,1,0.471576206489152,1.89242046304539,0.441448124556524,2.26527182781577
"female",22,"sweden","6","0","2",5,2,4,5,3,4,3,6,5,10,4,3,2,4,20,1,1,1,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,18,0.729090370818878,-0.504331780470674,1,0,0.207190635528693,4.82647296026811,0.273068469465821,1.37564537785995
"male",47,"sweden","4","1","2",9,2,4,4,2,4,3,4,2,7,7,2,1,2,12,5,4,5,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,16,0.230219397408275,0.543292489902306,0,1,0.401904029170824,1.67197247393866,0.454546427040869,2.19999529313226
"male",56,"uk","3","1","1",8,2,4,3,2,3,5,4,7,8,3,2,2,2,12,5,3,3,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,14,0.729090370818878,1.14645059101092,1,1,0.448525239399575,2.22952893651797,0.491278865597636,2.03550380451133
"female",31,"sweden","6","1","1",5,3,5,5,5,5,7,5,0,5,4,1,3,6,15,1,1,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,23,-0.94861939049062,-0.941440527749612,0,0,0.293628465204986,1.41568558575934,0.338043209003772,1.51067262033074
"female",68,"germany","7","0","2",5,4,5,4,4,4,8,8,5,5,1,1,4,5,4,1,2,3,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,21,0.230219397408275,0.543292489902306,0,1,0.43824213103334,1.78012637693794,0.413606957238082,2.41775430151765
"female",34,"uk","3","1","1",5,4,4,4,4,4,3,3,0,4,5,1,1,1,5,2,4,5,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,20,-0.94861939049062,0.543292489902306,0,1,0.185111898454981,1.22716235284821,0.30998131858511,3.22600085890477
"female",53,"sweden","2","1","1",5,3,1,3,4,2,3,3,5,7,4,4,5,4,99,3,3,3,1,0,1,1,0,1,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,NA,0.230219397408275,1.14645059101092,0,1,0.191450271413731,1.23678230867565,0.327968676037667,3.04907167379958
"female",35,"germany","4","0","5",9,3,3,3,3,3,4,4,3,7,1,5,4,4,20,1,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,-0.941440527749612,0,0,0.141571677424624,1.16491962543814,0.310963418532498,1.45130175508274
"female",54,"germany","3","1","2",6,3,4,4,3,3,3,3,3,8,3,3,2,3,40,3,4,3,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,17,0.230219397408275,-0.504331780470674,0,0,0.236585392774091,1.30990419954603,0.372358965512134,1.59326740135142
"female",26,"germany","4","1","3",5,4,2,3,3,3,3,0,0,10,6,7,1,1,5,3,4,3,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,0.543292489902306,0,1,0.218649991306492,1.27983616672904,0.311661344261168,3.20861094394181
"female",36,"germany","4","1","1",4,3,3,3,3,4,5,5,5,5,4,4,1,1,25,3,4,3,1,0,1,0,0,1,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,16,0.230219397408275,0.75718841640067,0,1,0.213078449269738,1.27077470310986,0.302420686854708,3.30665210240869
"female",65,"hungary","6","0","1",2,4,4,4,3,3,5,3,2,2,2,3,1,2,30,3,4,3,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,18,0.729090370818878,0.543292489902306,1,1,0.431369806634448,2.3181965557627,0.386171776509405,2.58952119452895
"female",32,"uk","7","1","1",3,5,5,5,5,5,10,8,9,6,1,1,6,5,10,1,2,1,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,25,-0.94861939049062,0.19884063021269,0,0,0.312948834159583,1.45549567444046,0.320895469501888,1.47252735785243
"male",53,"sweden","3","1","1",2,5,5,5,5,5,8,8,6,6,1,1,5,5,7,1,1,2,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,25,0.729090370818878,1.14645059101092,1,1,0.424047307964207,2.35822744589716,0.419993979471427,2.3809865114222
"female",39,"sweden","4","1","1",6,4,4,4,4,5,3,6,5,6,3,5,5,5,7,1,2,2,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,21,0.230219397408275,-0.504331780470674,0,0,0.226314577003481,1.29251498125292,0.329152057627833,1.49065076724232
"female",26,"poland","7","1","1",4,4,4,4,4,4,6,6,6,6,1,1,5,2,1,1,2,2,1,0,0,1,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,20,-0.155671114193257,-0.504331780470674,0,0,0.286401500164643,1.40134823746227,0.311730981183847,1.45292025743079
"female",65,"uk","7","1","1",2,5,5,5,5,5,10,10,10,0,1,6,7,7,4,1,3,3,1,0,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,1,25,0.230219397408275,0.19884063021269,0,0,0.48370670856488,1.93688358262479,0.417773644765056,1.71754505959538
"male",65,"sweden","3","0","1",2,5,5,5,5,5,9,9,7,4,1,1,5,5,35,3,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,25,0.729090370818878,1.14645059101092,1,1,0.457011283132725,2.18812978346003,0.426302747311587,2.34575077525619
"male",32,"germany","3","0","66",3,4,4,4,5,3,7,3,8,5,1,3,2,2,5,2,3,3,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,20,0.230219397408275,-0.504331780470674,0,0,0.237416725163052,1.31133219544294,0.281014084819355,1.39084783009797
"male",43,"poland","3","1","3",8,4,4,4,4,4,8,7,6,6,1,1,5,7,1,2,3,3,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,20,0.729090370818878,-0.504331780470674,1,0,0.438965265105947,2.27808457636994,0.481459678284702,1.92849033743811
"female",48,"uk","3","1","3",6,4,3,4,4,3,6,5,2,5,2,2,3,4,4,3,4,4,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,18,0.729090370818878,1.14645059101092,1,1,0.284830460725512,3.51086045169757,0.39577053462174,2.52671665149543
"female",60,"hungary","2","0","1",5,3,4,4,3,4,5,5,3,6,1,5,1,4,3,3,3,5,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,18,-0.155671114193257,0.543292489902306,0,1,0.195143607073316,1.24245767168938,0.31841790794733,3.1405268831972
"male",20,"hungary","4","1","1",3,1,3,3,1,4,5,0,0,7,2,1,1,1,20,4,3,4,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,12,0.729090370818878,1.14645059101092,1,1,0.291069249379212,3.43560854378394,0.318017120204515,3.14448479804139
"male",35,"germany","7","1","3",6,3,4,4,3,4,7,7,5,4,1,2,5,6,3,1,1,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,18,0.729090370818878,-0.504331780470674,1,0,0.578890833233973,1.72744141484069,0.473260098785752,1.89847018935681
"female",51,"germany","5","1","1",7,3,4,4,3,2,5,2,0,0,6,5,2,1,5,5,5,5,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,16,0.230219397408275,0.543292489902306,0,1,0.343801408640814,1.52392890379221,0.418501389792315,2.38947832526018
"male",67,"sweden","4","1","3",6,4,5,3,3,1,0,3,0,10,3,4,1,3,15,5,4,5,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,16,0.729090370818878,0.543292489902306,1,1,0.600891586639527,1.66419371186819,0.538679962455545,1.85638982270948
"female",27,"romania","6","1","4",5,3,3,5,3,3,10,10,10,7,5,5,2,5,2,3,3,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,17,0.729090370818878,-0.504331780470674,1,0,0.1211787186241,8.25227409032132,0.266129853330747,1.36263888719088
"female",71,"uk","3","0","3",6,3,4,3,3,2,5,4,3,8,2,5,4,6,30,3,3,2,0,0,1,1,0,1,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,15,-0.94861939049062,1.14645059101092,0,1,0.367124085935837,1.58008857309526,0.439214953078214,2.2767895150007
"female",54,"sweden","3","1","66",3,5,5,5,5,3,8,6,7,4,5,5,5,5,20,3,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,23,-0.94861939049062,-0.941440527749612,0,0,0.209799269315321,1.26550123426681,0.303861974076216,1.43649673306236
"male",73,"uk","3","0","3",5,2,4,1,2,1,5,3,1,4,5,5,4,4,30,4,4,4,0,0,1,0,0,1,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,10,-0.94861939049062,-0.272660516786574,0,0,0.566628301562166,2.30748801457197,0.519687179248174,2.08197648864487
"female",36,"germany","3","1","2",7,3,4,4,3,3,5,5,5,7,4,3,3,3,10,2,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,17,-0.94861939049062,-0.504331780470674,0,0,0.173313619377382,1.20964857222742,0.324905891971086,1.48127496315991
"male",34,"uk","4","1","1",7,4,4,4,4,4,5,6,2,8,2,4,2,5,25,2,4,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,20,0.230219397408275,-0.504331780470674,0,0,0.363650064841057,1.57146240574414,0.400319889741534,1.66755572328219
"female",48,"sweden","4","1","1",5,5,5,5,5,5,5,5,2,7,4,6,4,4,7,3,3,3,0,0,1,0,0,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,25,-0.94861939049062,0.19884063021269,0,0,0.261803815007618,1.35465343811052,0.347978604723153,1.5336920034279
"female",50,"germany","3","0","2",5,1,1,1,1,1,0,0,0,10,7,1,1,1,100,5,5,5,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,5,0.230219397408275,-0.941440527749612,0,0,0.198509326557614,1.24767515472765,0.318704073650328,1.46779095738605
"female",65,"germany","2","0","1",3,1,1,1,1,1,1,1,0,10,7,5,1,1,25,4,5,5,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,5,0.230219397408275,-0.504331780470674,0,0,0.211155504815711,1.26767697068911,0.31569901878178,1.46134526684407
"female",50,"uk","2","0","1",5,4,3,3,4,3,3,0,1,7,3,3,3,3,25,3,5,5,0,1,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,17,-0.605208346226583,-0.941440527749612,0,0,0.162852376173062,1.19453244748949,0.28903520313197,1.40653940167676
"female",27,"hungary","5","1","2",5,3,3,3,3,3,5,4,5,5,4,5,3,4,20,3,3,3,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,0,15,0.729090370818878,-0.941440527749612,1,0,0.210561284239517,4.74921115537311,0.313107314307573,1.45583148696938
"male",42,"hungary","3","1","2",5,3,3,3,3,3,4,5,4,6,1,1,1,4,10,1,3,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.729090370818878,-0.504331780470674,1,0,0.339139941320941,2.94863529227795,0.402850192632613,1.67462165718286
"male",28,"hungary","4","1","1",5,4,5,5,4,4,7,5,5,7,4,4,4,4,20,1,3,3,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,22,0.230219397408275,-0.504331780470674,0,0,0.331179809155424,1.49517017232571,0.361325982052417,1.5657439819042
"male",41,"hungary","2","1","5",5,4,5,5,4,5,4,1,5,10,4,4,4,4,10,1,3,3,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,23,-0.94861939049062,0.543292489902306,0,1,0.21384471302178,1.2720133242934,0.364020901804416,2.74709500208119
"female",72,"sweden","2","0","1",4,5,4,4,5,4,5,5,5,6,2,4,4,5,25,1,3,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,22,0.729090370818878,-0.504331780470674,1,0,0.238988236692452,4.18430636519936,0.346319036883558,1.52979826004489
"male",66,"uk","6","0","3",7,1,1,1,1,1,0,0,0,10,7,1,1,1,25,5,5,5,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,5,0.230219397408275,-0.504331780470674,0,0,0.688998421205479,3.21541776050179,0.558093534833135,2.26292231235494
"male",48,"germany","4","1","1",0,5,5,5,5,3,8,8,5,5,1,1,5,6,17,2,3,3,0,1,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,0,23,-0.605208346226583,1.14645059101092,0,1,0.427930857598282,1.74804044805091,0.378307506374396,2.64335225484619
"female",52,"uk","6","1","2",2,4,4,4,4,4,8,8,8,8,2,2,4,4,5,4,2,2,0,1,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,20,-0.605208346226583,-0.504331780470674,0,0,0.361807959650228,1.56692646848421,0.367219632872717,1.58032715923194
"female",49,"poland","6","1","1",6,1,4,4,4,4,6,4,4,3,3,6,2,4,10,4,4,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,1,17,-1.35759211319193,-0.941440527749612,0,0,0.383236052665133,1.62136584721133,0.40594545968907,1.68334712074854
"male",38,"spain","7","0","1",3,3,3,4,4,4,4,5,4,4,4,3,4,5,30,4,4,4,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,18,0.729090370818878,0.543292489902306,1,1,0.497377730462535,2.01054437855521,0.384412844420986,2.60136989310602
"female",20,"germany","3","1","2",5,5,5,5,5,5,7,8,5,3,1,2,5,6,10,1,3,3,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,25,0.729090370818878,0.543292489902306,1,1,0.127210856330222,7.86096429855121,0.261957301034913,3.81741602944184
"female",58,"sweden","1","1","1",5,3,3,3,3,3,4,6,1,5,3,5,4,5,25,5,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,15,-0.94861939049062,-0.941440527749612,0,0,0.231960232629231,1.30201591438852,0.278589949327143,1.38617420018934
"male",63,"germany","3","0","1",3,5,4,4,4,5,8,6,5,7,2,4,5,5,7,3,3,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,22,0.729090370818878,-0.504331780470674,1,0,0.447482929486824,2.23472211810807,0.429541355044888,1.75297545026895
"male",37,"poland","6","1","2",7,4,4,4,4,4,5,4,6,7,3,4,3,5,2,3,2,3,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,20,0.230219397408275,-0.504331780470674,0,0,0.476080671213363,1.90869079466096,0.447405309258316,1.80964460345758
"female",58,"uk","3","0","2",3,4,4,4,4,2,8,5,4,7,5,5,5,5,20,4,4,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,18,-1.35759211319193,-0.941440527749612,0,0,0.226073800062466,1.29211286564625,0.3250666761776,1.48162783597145
"male",51,"uk","2","0","1",5,5,3,4,4,4,2,4,2,7,2,2,5,5,15,3,3,3,1,1,0,0,0,0,0,3,0,1,0,NA,NA,NA,NA,2,1,1,1,0,20,0.231583256036239,-0.941440527749612,0,0,0.301341742809009,1.43131493789335,0.365909745175223,1.57706255914048
"male",72,"germany","6","0","1",3,4,4,4,4,4,5,6,5,5,1,3,6,5,8,3,3,4,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,20,0.729090370818878,0.543292489902306,1,1,0.658741752371553,1.51804557157623,0.502821052399706,1.98877909989551
"female",70,"germany","2","0","1",4,4,4,4,4,3,8,5,3,7,1,1,1,1,5,1,2,3,1,1,1,0,1,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,19,0.729090370818878,0.75718841640067,1,1,0.231069844591563,4.32769581754639,0.340051781568387,2.94072860135536
"female",29,"uk","3","1","2",5,3,3,3,3,3,5,5,5,6,5,5,5,5,70,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.150889359574175,1.1777028250388,0.286856619925978,1.40224256151155
"female",45,"poland","3","0","2",9,3,3,3,3,3,3,3,4,4,5,5,5,5,90,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.184909789118264,1.22685806632156,0.339592785092446,1.51421725478875
"male",50,"sweden","3","0","1",5,2,3,2,3,3,2,3,2,5,5,3,3,4,10,4,3,3,0,1,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,13,-0.605208346226583,0.0848716597143804,0,0,0.380840502338958,1.61509272453646,0.405552026570332,1.68223300389183
"female",51,"germany","4","0","1",5,3,3,3,3,3,5,0,0,10,4,4,4,4,60,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.249548917629155,1.33253189114042,0.325807161301184,1.48325514986185
"male",39,"germany","3","1","3",4,3,3,3,3,3,5,5,5,5,5,5,3,3,50,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.411982842623141,1.70063064904601,0.427039611199395,1.74532135126013
"female",44,"uk","3","1","1",5,3,3,3,3,3,5,5,5,5,3,3,3,3,25,3,3,3,1,1,1,0,0,0,0,3,1,1,0.25,NA,NA,NA,NA,2,1,1,1,0,15,0.729090370818878,-0.941440527749612,1,0,0.220653502571748,4.5319924150075,0.34047364338328,1.51623963161967
"female",50,"romania","3","1","1",5,3,3,3,3,3,10,5,5,5,5,5,5,5,10,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.244211811827662,1.32312202763875,0.35944570127668,1.56114790267287
"female",39,"spain","5","1","1",2,3,3,3,3,3,4,5,0,10,4,4,4,4,40,3,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,15,-0.94861939049062,-0.941440527749612,0,0,0.281188505044996,1.39118532051661,0.331607242740174,1.49612632563472
"female",40,"sweden","1","0","1",5,3,2,5,4,4,5,5,5,5,3,6,3,3,45,1,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,1,NA,2,1,1,1,0,NA,-0.94861939049062,-0.941440527749612,0,0,0.151336100038787,1.17832277306211,0.207068378247423,1.26114279285489
"female",43,"spain","4","1","2",0,4,3,4,4,4,5,5,5,5,3,3,3,3,10,3,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,19,0.230219397408275,-0.941440527749612,0,0,0.212475580345613,1.26980189444647,0.280173905321444,1.38922443544723
"male",48,"uk","3","1","1",6,2,4,4,3,3,5,3,5,7,4,4,3,4,25,4,3,4,0,0,0,0,0,1,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,16,-1.35759211319193,0.75718841640067,0,1,0.40276101664121,1.67437161314578,0.443202762244964,2.25630362711342
"male",68,"uk","2","0","1",5,3,3,3,3,3,5,5,5,5,4,4,4,4,40,3,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,-0.941440527749612,0,0,0.385438146515923,1.62717551428029,0.422268835899459,1.73090887620176
"male",45,"germany","3","0","1",5,3,3,3,3,3,6,6,6,6,4,4,4,4,50,3,3,3,1,1,0,1,0,1,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.231583256036239,1.14645059101092,0,1,0.35523729742559,1.5509581990509,0.388910250021118,2.57128733414895
"male",26,"sweden","2","1","5",5,3,4,3,2,3,5,5,5,5,5,5,5,5,25,2,3,3,0,0,0,0,1,0,1,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,0.19884063021269,0,0,0.163522847774833,1.19548991546253,0.317239303035718,1.46464201065797
"female",28,"uk","6","1","3",6,3,3,4,3,3,5,5,4,6,5,3,3,3,50,3,3,3,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,16,0.729090370818878,1.14645059101092,1,1,0.333866431520169,2.99520977729559,0.370218984539916,2.70110405397696
"female",39,"sweden","6","1","1",3,3,3,3,3,3,6,7,7,5,2,2,4,6,80,4,3,4,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,15,-0.94861939049062,-0.504331780470674,0,0,0.328979581098188,1.49026761605346,0.34459661693277,1.52577790386142
"male",19,"sweden","3","1","5",5,4,4,4,4,4,8,8,7,10,2,5,5,6,50,3,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,20,-0.94861939049062,-0.941440527749612,0,0,0.196320994413192,1.24427786846298,0.335707810765721,1.50536167097296
"male",33,"poland","7","0","2",5,3,3,3,3,3,5,5,5,5,4,4,4,4,30,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,1,15,-1.35759211319193,-0.941440527749612,0,0,0.439083807783867,1.78279752639888,0.377708705405443,1.60696446935118
"female",28,"germany","6","1","1",4,4,4,4,4,4,5,6,5,5,3,4,3,4,20,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,1,20,-1.35759211319193,-0.941440527749612,0,0,0.278990473375567,1.3869442262181,0.319783447050892,1.47012006053728
"female",44,"sweden","2","0","1",2,5,2,4,5,4,3,4,3,8,1,2,3,5,70,4,3,3,0,1,1,0,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,20,-0.605208346226583,0.19884063021269,0,0,0.14355969545904,1.16762370324921,0.248507252151804,1.33068483077631
"female",50,"romania","3","1","4",5,3,3,3,3,3,5,5,5,5,2,2,2,2,15,3,3,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.104787845850422,1.11705364517751,0.296403574110116,1.42126930041641
