x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,eu_vote,party_id,income,gender,religion,age,ethnic_group,education,marital_status,social_class,region,wt_vote,ability
1,1,1,0,1,1,1,0,7,1,0,1,1,4,3,2,Scotland,1.2971806460801,0.10198396588856312
1,1,1,1,1,1,1,9,7,1,0,5,1,3,3,2,Scotland,1.23990953075427,1.0073761227189837
1,0,1,0,0,0,0,4,4,2,0,5,1,0,5,2,Scotland,1.66208909664155,-1.3322879951954447
1,1,1,1,1,1,1,0,7,1,0,5,1,2,1,2,Scotland,1.21619824212913,1.0073761227189837
1,1,1,1,1,1,2,4,4,2,1,8,1,0,4,2,Scotland,0.579453717302947,1.0073761227189837
1,1,1,1,1,1,1,3,7,2,0,6,1,2,3,1,Scotland,1.05822181644054,1.0073761227189837
1,1,1,1,1,1,2,1,6,2,0,6,1,5,6,1,Scotland,0.35249062866629,1.0073761227189837
1,1,1,1,0,0,1,1,5,2,0,6,1,2,1,2,Scotland,0.497441185076077,-0.021614839243643102
1,1,1,0,1,1,0,0,6,1,0,6,1,4,3,1,Scotland,0.450482313548843,0.10198396588856312
1,1,1,1,1,1,1,0,5,1,1,5,1,3,1,1,Scotland,0.608099121064566,1.0073761227189837
1,0,1,1,1,1,1,1,5,2,0,4,1,4,6,2,Scotland,0.893855655374693,0.4077488558446815
1,1,1,1,1,1,2,4,7,1,0,6,1,0,1,2,Scotland,1.27145766544448,1.0073761227189837
1,1,1,1,1,1,1,4,5,1,0,4,1,2,3,2,Scotland,1.21477475665788,1.0073761227189837
1,1,1,1,1,1,2,4,4,2,0,5,1,4,1,2,Scotland,0.953750988119245,1.0073761227189837
1,0,1,1,1,1,1,4,8,2,0,3,1,4,1,2,Scotland,0.976130824476899,0.4077488558446815
1,1,1,1,1,1,2,1,7,1,1,5,1,3,1,2,Scotland,1.06180768429966,1.0073761227189837
1,1,1,0,1,1,2,1,5,2,0,4,1,3,1,2,Scotland,2.77491530382704,0.10198396588856312
0,1,1,1,1,1,2,1,12,2,1,2,1,4,1,2,Scotland,1.04630562857517,1.0073761227189837
1,1,1,1,1,1,2,1,4,1,0,6,1,4,3,4,Scotland,0.385774582986124,1.0073761227189837
1,1,1,0,0,1,1,1,15,1,0,6,1,2,1,2,Scotland,1.73721673745823,-0.350184702862402
1,0,0,0,0,0,1,1,4,1,0,6,1,2,6,2,Scotland,0.544412106667728,-1.3322879951954447
1,1,1,1,1,1,1,4,11,1,1,4,1,4,6,2,Scotland,0.571172863709125,1.0073761227189837
0,0,0,0,1,1,2,1,4,2,0,3,1,4,2,2,Scotland,1.25387762324985,-0.31929598673165877
1,1,1,1,1,1,2,3,9,1,1,5,1,4,3,2,Scotland,0.446937613966935,1.0073761227189837
1,0,1,1,1,1,2,1,10,2,1,7,1,3,4,2,Scotland,1.08954149065443,0.4077488558446815
1,0,1,0,1,1,2,0,7,2,1,3,1,4,1,2,Scotland,1.43205060348448,-0.31929598673165877
1,1,1,0,0,1,2,4,7,2,0,4,1,4,3,2,Scotland,0.521893070941888,-0.350184702862402
1,1,1,0,0,1,2,0,6,2,1,4,1,3,1,2,Scotland,1.10996612153081,-0.350184702862402
1,1,1,1,1,1,2,1,5,1,0,6,1,3,1,1,Scotland,0.623571534575794,1.0073761227189837
1,0,0,0,0,0,0,1,8,2,1,2,3,0,1,2,Scotland,0.546582465125467,-1.3322879951954447
1,1,1,1,1,1,2,4,5,2,0,5,1,0,1,1,Scotland,1.66208909664155,1.0073761227189837
1,1,1,1,0,0,1,4,4,2,0,5,1,0,3,4,Scotland,1.13293231140793,-0.021614839243643102
1,0,1,0,0,1,2,0,4,2,0,1,1,0,3,2,Scotland,1.02915686676772,-0.8119912597841162
0,0,0,1,1,1,2,1,10,2,0,2,1,0,1,2,Scotland,1.09316493025093,0.4077488558446815
1,1,1,1,1,1,1,2,7,1,1,6,1,3,1,1,Scotland,0.623571534575794,1.0073761227189837
0,1,0,0,0,0,1,2,12,1,0,6,1,0,1,2,Scotland,0.623571534575794,-0.7517599917374171
0,0,0,0,1,1,2,0,7,1,0,4,1,0,1,2,Scotland,2.08108697106439,-0.31929598673165877
0,0,0,1,0,1,0,1,6,2,0,4,1,4,1,2,Scotland,0.446927827687346,-0.07169754637681017
0,1,1,0,0,0,0,2,14,2,0,8,1,0,3,2,Scotland,0.93327202767747,-0.7517599917374171
0,1,1,0,0,1,0,4,15,1,0,2,1,0,2,2,Scotland,2.04958624361633,-0.350184702862402
0,1,0,1,0,1,2,1,2,2,0,5,1,0,1,2,Scotland,0.48509838992548,0.3719916958057807
0,0,1,1,1,0,1,1,14,1,0,7,1,0,3,2,Scotland,0.596210764231715,0.009059745233523505
1,0,1,0,1,1,1,1,9,1,0,4,1,3,1,2,Scotland,1.82216213498682,-0.31929598673165877
1,0,1,0,1,1,1,4,4,2,0,5,1,3,1,1,Scotland,1.13293231140793,-0.31929598673165877
1,0,1,0,0,0,2,1,10,2,1,6,1,0,1,2,Scotland,0.994882370152154,-1.3322879951954447
1,1,1,1,1,1,1,2,4,2,0,5,1,0,1,4,Scotland,1.11126679117259,1.0073761227189837
1,1,1,1,0,1,1,1,6,2,1,6,1,4,1,2,Scotland,0.70498125733258,0.3719916958057807
1,0,1,0,0,0,1,0,7,2,0,2,1,4,3,4,Scotland,1.56492859394679,-1.3322879951954447
1,1,1,0,1,1,2,1,14,2,0,6,1,0,1,2,Scotland,0.994882370152154,0.10198396588856312
1,0,1,0,1,0,2,2,15,2,1,6,1,0,1,1,Scotland,1.13954175280091,-0.7159648149255413
1,0,0,1,0,0,1,1,4,2,1,4,1,2,3,2,Scotland,0.554983060765407,-0.44391011316283324
1,0,1,0,0,0,1,0,11,2,1,6,1,0,4,2,Scotland,0.580879264188356,-1.3322879951954447
1,0,1,1,1,1,2,4,9,2,0,5,1,1,1,4,Scotland,1.13293231140793,0.4077488558446815
1,1,1,1,1,1,1,0,12,2,1,5,1,3,1,4,Scotland,1.69939846711189,1.0073761227189837
0,0,1,0,0,1,1,7,9,2,1,5,1,3,1,2,Scotland,0.555633395586296,-0.8119912597841162
1,1,1,1,1,1,1,4,3,2,1,6,1,3,4,1,Scotland,0.852189563092975,1.0073761227189837
1,1,0,0,1,0,0,4,14,2,1,8,1,0,4,2,Scotland,0.93327202767747,-0.26893785481927324
1,0,1,0,0,0,0,1,7,2,0,4,1,0,1,2,Scotland,1.10996612153081,-1.3322879951954447
1,0,1,0,0,0,2,1,5,2,0,2,1,0,1,2,Scotland,1.87275153776548,-1.3322879951954447
1,1,1,0,0,1,0,4,3,2,0,5,1,4,4,1,Scotland,0.476875494059622,-0.350184702862402
1,0,1,0,1,0,2,4,12,2,0,2,1,4,1,2,Scotland,1.06670465061768,-0.7159648149255413
1,0,1,0,0,0,0,0,11,2,0,6,1,0,1,2,Scotland,1.70437912618595,-1.3322879951954447
1,0,0,0,0,0,1,0,2,2,0,2,1,3,3,1,Scotland,0.93637576888274,-1.3322879951954447
1,1,1,1,1,1,2,4,12,1,0,4,1,4,1,1,Scotland,1.14234572741825,1.0073761227189837
1,1,1,1,1,1,2,2,11,1,0,6,1,3,1,1,Scotland,1.24714306915159,1.0073761227189837
1,0,1,0,0,0,2,4,14,2,0,1,1,4,3,2,Scotland,1.61582410795374,-1.3322879951954447
1,1,1,1,1,1,1,2,5,1,1,7,1,4,1,1,Scotland,1.12158974496039,1.0073761227189837
0,0,1,0,0,0,0,1,6,1,0,1,1,4,3,4,Scotland,1.94577096912014,-1.3322879951954447
0,0,1,0,0,1,2,4,6,1,0,1,1,4,2,2,Scotland,1.2971806460801,-0.8119912597841162
1,0,1,0,0,0,1,3,8,2,0,4,1,3,1,1,Scotland,1.1806324049487,-1.3322879951954447
1,1,1,0,0,1,2,0,6,2,0,4,1,3,3,2,Scotland,1.90153443770581,-0.350184702862402
1,1,1,1,1,1,2,3,14,1,0,5,1,4,1,1,Scotland,0.521904498718794,1.0073761227189837
1,0,0,0,1,0,1,1,8,1,1,4,1,3,1,2,Scotland,3.12163045659658,-0.7159648149255413
1,1,1,1,1,1,2,2,14,1,0,4,1,5,1,4,Scotland,1.12050019064265,1.0073761227189837
1,1,0,0,0,1,2,2,14,1,0,4,1,4,1,2,Scotland,1.12050019064265,-0.350184702862402
1,0,1,0,0,1,1,0,10,1,0,4,1,3,1,2,Scotland,2.08108697106439,-0.8119912597841162
1,0,1,0,0,1,1,1,3,1,0,4,1,3,1,2,Scotland,1.21477475665788,-0.8119912597841162
1,1,1,1,1,1,1,2,6,1,0,7,1,3,1,1,Scotland,1.36580379690008,1.0073761227189837
1,0,1,0,1,1,2,0,11,2,0,2,1,4,1,2,Scotland,1.04630562857517,-0.31929598673165877
0,0,1,1,1,1,2,0,2,2,0,4,1,0,6,2,Scotland,0.950767218852904,0.4077488558446815
0,0,1,0,0,0,0,1,14,1,0,1,1,2,3,2,Scotland,2.25267016378182,-1.3322879951954447
1,0,0,0,0,0,1,4,1,2,0,3,1,3,2,1,Scotland,1.22616130206127,-1.3322879951954447
1,0,1,0,0,1,1,1,9,2,1,6,1,1,1,2,Scotland,0.497441185076077,-0.8119912597841162
1,1,1,1,1,1,2,4,6,1,0,5,1,2,1,2,Scotland,1.23990953075427,1.0073761227189837
0,1,1,1,1,1,0,4,3,1,0,5,1,3,3,2,Scotland,0.909515992763752,1.0073761227189837
1,0,1,1,1,1,2,4,6,1,1,5,1,0,5,2,Scotland,0.619954765377137,0.4077488558446815
1,0,1,0,0,1,1,1,13,2,1,6,1,1,1,2,Scotland,0.994882370152154,-0.8119912597841162
1,1,0,1,1,1,1,0,5,1,0,8,1,0,1,1,Scotland,1.36580379690008,1.0073761227189837
1,0,1,0,0,0,0,4,8,1,0,4,1,0,3,2,Scotland,1.0405434855322,-1.3322879951954447
1,1,0,0,0,0,2,4,10,2,0,3,1,2,1,2,Scotland,1.22616130206127,-0.7517599917374171
1,1,1,1,1,1,2,1,13,1,0,4,1,5,1,2,South East,2.00401892691645,1.0073761227189837
0,1,1,1,0,1,2,2,3,2,1,4,1,4,1,1,South East,1.04868316329452,0.3719916958057807
1,0,1,0,1,0,1,0,6,2,0,2,1,4,3,2,South East,0.935660832775606,-0.7159648149255413
1,0,1,1,1,1,2,0,7,2,0,5,1,4,1,1,South East,0.889844741233112,0.4077488558446815
1,0,1,0,1,1,1,2,13,1,1,2,1,4,2,2,South East,1.17290541845086,-0.31929598673165877
1,1,1,1,1,1,0,2,6,2,0,4,1,0,1,2,South East,1.94770236197382,1.0073761227189837
1,1,1,1,0,1,1,2,8,1,0,7,1,0,4,2,South East,0.699482278223841,0.3719916958057807
1,1,1,1,1,1,2,1,14,2,0,4,1,5,1,1,South East,1.37333676691447,1.0073761227189837
1,1,1,0,0,0,1,0,7,2,0,5,1,0,4,2,South East,0.569123785252421,-0.7517599917374171
1,1,1,1,1,1,2,1,4,1,0,5,1,4,5,1,South East,0.457788946188427,1.0073761227189837
1,0,1,0,0,0,1,7,5,2,1,5,1,0,1,2,South East,2.50131976851451,-1.3322879951954447
1,1,1,1,0,1,1,2,5,2,1,7,1,1,1,2,South East,1.27826434848829,0.3719916958057807
1,1,1,1,1,1,2,3,5,1,1,6,1,5,1,4,South East,0.790281839310855,1.0073761227189837
1,1,1,1,0,1,1,2,3,1,1,6,1,4,4,2,South East,0.452595793931545,0.3719916958057807
1,0,1,0,0,0,2,2,9,2,1,4,1,5,1,1,South East,1.57302474494177,-1.3322879951954447
1,0,1,1,1,1,1,1,13,1,1,4,1,4,2,1,South East,1.00200946345822,0.4077488558446815
1,0,1,1,0,1,2,6,7,2,1,2,1,3,1,2,South East,1.11970620907898,-0.07169754637681017
1,1,1,1,1,1,2,3,14,2,0,5,1,5,1,1,South East,0.418291718934322,1.0073761227189837
1,1,1,1,1,1,2,6,12,2,0,4,1,5,1,1,South East,0.915557844609648,1.0073761227189837
1,1,1,1,0,0,1,2,13,2,0,7,1,0,1,1,South East,1.27826434848829,-0.021614839243643102
1,1,1,1,1,1,2,3,9,2,0,5,1,4,1,1,South East,0.889844741233112,1.0073761227189837
1,1,1,0,1,1,2,2,2,2,0,7,1,5,4,1,South East,0.455066746919634,0.10198396588856312
1,1,1,1,1,1,1,6,7,2,0,5,1,4,1,1,South East,1.24622866262732,1.0073761227189837
1,1,1,1,1,1,1,2,13,1,0,4,1,4,3,2,South East,1.14770515044674,1.0073761227189837
1,1,1,1,1,1,2,3,15,1,0,5,1,5,1,1,South East,1.04870612607732,1.0073761227189837
1,1,1,1,1,1,2,2,11,1,0,6,1,2,1,1,South East,1.91613424401334,1.0073761227189837
1,1,1,1,1,1,0,2,14,1,0,7,1,1,2,1,South East,0.606478518302075,1.0073761227189837
1,0,1,0,1,1,1,2,14,2,1,2,3,5,1,1,South East,1.07170919637988,-0.31929598673165877
1,0,1,1,1,1,2,1,13,2,0,4,1,4,1,1,South East,0.915557844609648,0.4077488558446815
1,1,0,0,0,1,1,2,3,2,1,7,1,0,4,4,South East,0.639132174244147,-0.350184702862402
1,0,1,0,0,0,1,1,5,2,1,4,1,4,6,4,South East,0.457778922304824,-1.3322879951954447
0,0,1,0,0,0,0,0,7,1,0,1,1,2,3,2,South East,4.61472683507047,-1.3322879951954447
1,0,0,0,0,0,1,1,3,2,1,8,1,0,4,4,South East,0.557997397453506,-1.3322879951954447
1,1,1,1,1,1,2,1,5,1,0,5,1,2,1,2,South East,1.08758763115936,1.0073761227189837
1,1,1,1,1,1,1,2,15,1,1,6,1,5,1,1,South East,1.35386846840925,1.0073761227189837
1,1,1,1,1,1,2,0,5,2,1,6,1,1,1,1,South East,1.16720902839705,1.0073761227189837
1,0,1,0,1,1,2,1,13,2,1,2,1,4,2,2,South East,0.935660832775606,-0.31929598673165877
1,1,1,0,1,1,1,2,8,1,1,3,4,5,1,2,South East,1.07331409165873,0.10198396588856312
1,1,1,1,1,1,2,1,12,1,0,5,1,4,1,1,South East,0.973868398347091,1.0073761227189837
1,0,1,0,1,1,1,2,13,2,1,3,1,5,1,1,South East,0.980710434566872,-0.31929598673165877
0,0,1,0,1,1,2,0,11,1,1,1,1,4,3,1,South East,1.55115208229491,-0.31929598673165877
1,1,1,1,0,1,2,6,12,1,0,3,1,5,1,1,South East,0.930605335184231,0.3719916958057807
1,0,1,0,0,1,2,2,2,2,1,6,1,0,1,2,South East,1.16720902839705,-0.8119912597841162
0,0,1,0,1,0,1,2,15,2,1,3,1,2,1,1,South East,1.23191395378586,-0.7159648149255413
1,0,1,0,1,0,0,1,11,2,1,4,1,0,6,2,South East,0.568457660757591,-0.7159648149255413
1,0,0,0,0,0,1,1,5,1,1,4,3,3,1,1,South East,2.13161430507953,-1.3322879951954447
1,0,1,0,0,0,1,1,4,2,1,6,1,2,4,2,South East,0.509518708630208,-1.3322879951954447
1,1,0,0,0,0,0,0,13,1,1,1,4,4,3,2,South East,1.32867528359106,-0.7517599917374171
1,0,1,0,1,1,0,0,6,1,0,3,1,0,3,1,South East,1.00825962908042,-0.31929598673165877
0,0,1,0,0,0,0,1,6,1,1,1,1,0,3,2,South East,0.673428567145388,-1.3322879951954447
1,0,1,0,1,1,1,2,4,1,0,3,1,3,2,2,South East,1.34823752221353,-0.31929598673165877
1,1,1,1,1,1,2,2,9,1,0,4,1,2,1,2,South East,1.42518965656519,1.0073761227189837
1,1,1,0,1,1,2,2,6,2,0,7,1,2,1,2,South East,1.27826434848829,0.10198396588856312
1,0,1,0,0,0,2,1,4,1,1,2,3,3,2,4,South East,1.40361703054933,-1.3322879951954447
1,0,1,0,1,1,1,2,13,1,1,4,1,4,1,1,South East,1.72155772567011,-0.31929598673165877
1,1,1,1,0,1,2,2,8,2,1,6,1,4,3,1,South East,0.41354662274468,0.3719916958057807
1,1,1,1,1,1,1,2,4,1,0,5,1,3,3,1,South East,0.622863341797074,1.0073761227189837
1,1,1,1,1,1,2,3,12,1,0,3,1,4,3,1,South East,1.49508043680006,1.0073761227189837
1,1,1,1,1,1,2,2,6,2,0,5,1,3,1,1,South East,1.70244345574168,1.0073761227189837
1,0,0,0,0,0,1,7,2,1,1,6,1,0,3,2,South East,0.561431986956629,-1.3322879951954447
1,0,0,0,0,0,1,0,3,1,1,2,3,0,1,2,South East,1.40361703054933,-1.3322879951954447
0,0,1,0,0,0,0,0,7,1,1,2,1,4,1,2,South East,1.75428018085732,-1.3322879951954447
1,1,0,1,1,0,1,1,4,1,1,6,1,0,1,2,South East,1.11526010259713,0.4681354858055186
1,1,1,1,1,1,1,0,6,1,1,7,1,1,4,2,South East,0.699482278223841,1.0073761227189837
1,1,1,0,0,1,2,1,6,1,1,5,1,3,1,2,South East,1.08758763115936,-0.350184702862402
1,1,1,1,1,1,2,1,8,1,1,5,1,1,3,2,South East,1.08758763115936,1.0073761227189837
1,1,1,1,1,1,1,0,5,1,0,6,1,5,6,4,South East,0.90519158786309,1.0073761227189837
1,1,1,1,1,1,2,2,15,1,1,5,1,3,1,1,South East,1.24572668359415,1.0073761227189837
1,1,1,1,1,1,2,2,13,1,1,6,1,3,1,1,South East,1.27742282934222,1.0073761227189837
1,1,1,0,1,1,1,2,11,2,1,6,1,4,4,1,South East,0.41354662274468,0.10198396588856312
1,0,1,1,1,1,1,3,5,1,0,7,1,0,1,2,South East,1.17420881723702,0.4077488558446815
1,0,1,0,1,1,0,0,7,2,0,4,1,3,6,4,South East,1.13691532151518,-0.31929598673165877
1,1,1,1,1,1,1,2,10,1,0,4,1,2,1,1,South East,1.42518965656519,1.0073761227189837
0,1,1,1,1,1,2,0,15,1,1,3,1,4,1,1,South East,1.07331409165873,1.0073761227189837
1,1,1,1,1,1,1,2,12,2,1,5,1,4,1,4,South East,0.958225601090158,1.0073761227189837
1,0,1,0,1,1,2,2,14,2,0,4,1,3,2,1,South East,1.30222679296999,-0.31929598673165877
1,0,1,1,1,1,2,1,15,2,1,3,1,5,1,1,South East,0.856213929131299,0.4077488558446815
1,1,1,1,1,1,1,2,6,2,1,6,1,0,1,2,South East,1.16720902839705,1.0073761227189837
1,1,1,1,1,1,1,2,3,1,0,6,1,5,3,1,South East,0.452595793931545,1.0073761227189837
1,0,1,0,0,0,1,7,5,2,0,4,1,1,3,2,South East,0.973851180986912,-1.3322879951954447
1,0,0,1,0,0,1,7,5,1,1,7,1,0,1,2,South East,1.2297000375557,-0.44391011316283324
1,0,1,1,1,1,0,0,3,1,1,5,1,2,6,2,South East,0.931598404021644,0.4077488558446815
0,0,1,0,1,1,1,0,4,1,0,4,1,3,1,2,South East,2.13161430507953,-0.31929598673165877
1,0,1,1,0,1,0,2,4,1,0,4,1,1,6,2,South East,2.13161430507953,-0.07169754637681017
1,0,1,0,1,0,2,1,3,2,1,8,1,0,4,2,South East,0.955931218823781,-0.7159648149255413
1,1,1,1,1,1,2,3,10,1,0,2,1,4,2,1,South East,1.02401067780495,1.0073761227189837
1,0,0,0,0,0,1,2,2,2,0,5,1,1,1,2,South East,1.13824757050484,-1.3322879951954447
1,0,1,1,1,0,2,3,13,2,1,4,1,4,1,1,South East,0.973847074233543,0.009059745233523505
1,1,1,1,1,1,1,2,15,1,1,5,1,3,1,2,South East,1.24572668359415,1.0073761227189837
1,1,1,1,1,1,2,2,15,2,1,5,1,5,1,1,South East,0.889844741233112,1.0073761227189837
1,0,1,0,1,1,1,2,10,1,0,2,1,3,2,2,South East,2.09934876203288,-0.31929598673165877
1,0,1,0,0,0,1,7,4,2,1,7,1,0,4,2,South East,0.955931218823781,-1.3322879951954447
1,0,1,0,0,1,1,0,3,2,0,2,1,2,3,2,South East,0.559853104539488,-0.8119912597841162
1,0,0,0,0,0,1,0,5,2,0,6,1,0,1,2,South East,1.16720902839705,-1.3322879951954447
1,1,1,0,0,0,1,6,4,2,0,4,1,3,1,2,South East,0.973851180986912,-0.7517599917374171
1,1,1,1,1,1,2,1,13,1,0,6,1,4,1,1,South East,0.790281839310855,1.0073761227189837
1,1,1,1,1,1,2,1,5,1,1,6,1,4,3,2,South East,0.395140919655428,1.0073761227189837
1,1,1,1,1,1,1,2,7,1,0,2,1,0,1,1,South East,1.40361703054933,1.0073761227189837
1,0,1,1,1,1,1,1,6,1,0,4,1,3,2,2,South East,2.13161430507953,0.4077488558446815
1,0,1,0,0,1,2,2,12,2,0,2,1,5,3,1,South East,0.467830416387803,-0.8119912597841162
1,1,1,0,1,1,0,2,12,2,1,5,1,2,2,2,South East,1.13824757050484,0.10198396588856312
1,0,1,0,1,1,1,2,13,2,0,2,1,5,2,2,South East,1.07170919637988,-0.31929598673165877
0,0,1,0,0,0,0,0,5,1,0,2,1,0,1,1,South East,3.14902314304932,-1.3322879951954447
0,0,0,0,0,0,0,3,2,2,0,1,1,2,2,2,South East,2.1082881492943,-1.3322879951954447
1,1,1,1,1,1,2,6,7,1,0,3,1,4,6,1,South East,0.468530997132188,1.0073761227189837
0,0,1,0,1,1,1,1,4,2,0,2,1,4,3,4,South East,0.467830416387803,-0.31929598673165877
1,0,1,0,0,1,1,0,8,1,0,1,1,4,2,2,South East,1.32867528359106,-0.8119912597841162
1,1,1,1,1,1,1,1,6,1,0,5,1,5,3,1,South East,0.454634632840655,1.0073761227189837
1,0,1,0,0,1,1,1,4,2,0,1,1,4,3,1,South East,0.708660700781349,-0.8119912597841162
1,0,1,0,0,1,2,2,12,2,0,5,1,2,1,2,South East,0.569123785252421,-0.8119912597841162
1,0,1,1,1,1,2,2,14,1,0,1,1,5,3,2,South East,1.77669503023639,0.4077488558446815
1,0,1,0,0,1,1,0,6,2,1,5,1,0,1,2,South East,1.13824757050484,-0.8119912597841162
1,0,0,1,1,1,1,2,8,1,1,1,1,4,3,2,South East,0.888347515118195,0.4077488558446815
1,0,0,0,0,1,0,1,8,1,0,1,1,2,2,1,South East,1.34685713429078,-0.8119912597841162
0,0,1,0,0,1,1,0,7,1,0,3,1,2,1,2,South East,1.00825962908042,-0.8119912597841162
1,1,1,1,1,1,2,0,13,1,0,3,1,4,5,1,South East,0.498360145600022,1.0073761227189837
0,1,1,1,1,0,0,0,9,1,0,2,1,3,3,1,South East,1.04967438101644,0.4681354858055186
1,0,1,0,1,1,2,2,14,2,0,4,1,2,1,2,South East,1.95334018945499,-0.31929598673165877
1,0,1,0,0,1,0,0,9,2,0,3,1,4,2,1,South East,1.46681978909513,-0.8119912597841162
1,1,1,1,0,1,1,2,4,2,0,4,1,2,1,2,South East,1.12908160861364,0.3719916958057807
1,0,1,0,0,0,1,2,14,2,1,4,1,4,1,2,South East,1.04868316329452,-1.3322879951954447
1,0,1,1,1,1,1,3,10,1,0,6,1,0,1,1,South East,1.27742282934222,0.4077488558446815
1,1,1,1,1,1,1,2,10,1,1,5,1,1,3,1,South East,0.931598404021644,1.0073761227189837
1,0,1,0,0,1,2,3,11,2,0,3,1,0,5,2,South East,1.07552836142557,-0.8119912597841162
1,0,1,0,0,0,2,1,15,2,0,3,1,3,2,2,South East,0.537764180712783,-1.3322879951954447
1,1,1,1,1,1,2,1,4,2,0,5,1,4,5,1,South East,0.836583437868644,1.0073761227189837
1,1,1,1,1,1,2,1,11,1,0,5,1,5,3,1,South East,0.457788946188427,1.0073761227189837
1,1,1,1,1,1,1,0,7,1,1,7,1,3,4,4,South East,0.649565849790604,1.0073761227189837
1,0,1,0,0,1,1,2,3,2,1,6,1,0,6,4,South East,0.583604514198526,-0.8119912597841162
1,1,1,0,0,1,2,3,7,1,1,7,1,0,1,1,South East,1.29913169958121,-0.350184702862402
1,0,1,1,1,1,2,2,6,1,1,3,1,0,1,2,South East,1.25202464608539,0.4077488558446815
1,1,1,1,1,1,2,3,7,2,1,5,1,5,1,2,South East,0.444922370616556,1.0073761227189837
1,1,1,1,1,1,2,1,6,1,0,5,1,3,2,1,South East,1.08758763115936,1.0073761227189837
1,0,0,0,1,1,0,3,11,2,1,5,1,0,3,2,South East,0.851221727870842,-0.31929598673165877
1,1,1,1,1,0,2,0,15,2,1,4,2,5,1,1,South East,0.973847074233543,0.4681354858055186
1,1,1,1,1,1,2,1,5,2,0,6,1,5,5,1,South East,0.384035123968101,1.0073761227189837
1,1,1,1,1,1,2,1,13,1,0,5,1,5,6,1,South East,0.457788946188427,1.0073761227189837
0,0,1,0,0,1,0,1,13,2,0,1,1,3,3,1,South East,1.96350373046302,-0.8119912597841162
1,0,1,0,0,1,2,6,8,2,1,8,1,0,4,1,South East,0.557997397453506,-0.8119912597841162
1,1,1,1,1,1,2,2,14,2,0,6,1,4,1,1,South East,0.82709324548936,1.0073761227189837
1,0,1,1,1,1,2,2,13,2,1,5,1,2,2,1,South East,1.13824757050484,0.4077488558446815
1,1,1,1,1,1,2,2,14,2,1,5,1,3,4,1,South East,0.569123785252421,1.0073761227189837
1,1,1,1,1,1,1,2,10,2,1,6,1,4,1,1,South East,0.82709324548936,1.0073761227189837
1,0,1,0,0,0,1,0,14,2,0,1,1,3,2,1,South East,3.16243222394144,-1.3322879951954447
1,1,1,1,1,1,2,2,5,1,0,6,1,4,1,1,South East,0.90519158786309,1.0073761227189837
1,1,1,1,0,1,2,2,13,2,1,5,1,4,1,1,South East,0.716594942072465,0.3719916958057807
1,0,1,1,1,1,2,1,15,2,0,5,1,4,1,2,South East,0.418291718934322,0.4077488558446815
1,1,1,1,0,1,2,1,7,1,1,6,1,5,1,1,South East,0.395140919655428,0.3719916958057807
1,0,1,0,1,0,2,1,12,1,0,2,2,2,2,2,South East,1.22543455271078,-0.7159648149255413
0,0,1,0,0,1,0,0,2,1,0,4,1,3,2,2,South East,4.26322861015906,-0.8119912597841162
1,1,1,1,1,1,2,3,14,2,1,4,1,4,1,2,South East,1.46077061135031,1.0073761227189837
1,0,1,0,1,1,1,2,5,1,0,3,1,2,3,2,South East,0.674118761106763,-0.31929598673165877
1,1,1,0,0,1,1,2,8,2,1,3,1,4,2,1,South East,0.980710434566872,-0.350184702862402
1,0,1,1,0,0,1,2,9,2,1,2,1,3,1,2,South East,1.91822063338316,-0.44391011316283324
1,1,1,0,0,0,1,0,4,2,0,6,1,1,4,1,South East,0.872880128791242,-0.7517599917374171
1,1,1,1,1,1,2,3,11,1,1,4,1,3,5,2,South East,0.622134318446348,1.0073761227189837
1,1,1,1,1,1,2,2,13,2,0,3,1,4,1,1,South East,0.980710434566872,1.0073761227189837
1,0,1,0,0,0,0,1,3,2,1,6,1,0,6,2,South East,0.872880128791242,-1.3322879951954447
1,0,1,1,1,1,1,0,12,2,0,4,1,4,4,2,South East,0.524341581647258,0.4077488558446815
1,1,1,0,1,0,0,6,3,1,0,1,1,3,3,2,South East,1.33757685465186,-0.26893785481927324
1,0,1,0,0,0,1,2,9,2,1,2,1,4,1,2,South East,1.07170919637988,-1.3322879951954447
1,1,1,1,1,1,1,2,15,1,0,4,1,4,1,1,South East,1.14770515044674,1.0073761227189837
1,1,1,1,0,1,2,0,14,2,0,2,1,4,1,1,South East,0.935660832775606,0.3719916958057807
1,1,1,1,1,1,0,0,10,1,0,2,1,4,3,1,South East,0.512005338902473,1.0073761227189837
1,0,1,1,1,1,1,3,5,2,1,3,1,5,3,1,South East,0.455362506427994,0.4077488558446815
1,1,1,1,0,1,1,6,10,1,0,2,1,4,3,4,South East,0.544602292709003,0.3719916958057807
0,0,1,0,0,1,2,0,11,1,1,3,3,4,1,2,South East,1.60532435882056,-0.8119912597841162
1,1,1,1,1,1,1,2,8,1,0,4,1,4,6,1,South East,1.14770515044674,1.0073761227189837
1,1,0,0,1,0,2,2,14,1,1,4,3,5,1,1,South East,1.14770515044674,-0.26893785481927324
1,0,1,0,0,1,2,2,11,2,0,4,3,3,1,2,South East,2.60445358593999,-0.8119912597841162
1,1,1,0,0,1,1,0,4,1,0,1,1,2,2,2,South East,1.43260514599038,-0.350184702862402
1,0,1,0,0,0,2,1,13,1,1,2,3,5,1,2,South East,1.75428018085732,-1.3322879951954447
