"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schenger","mig_know_asylum","mig_know_syrians","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2"
"male",74,"sweden",2,2,NA,10,5,3,4,4,4,1,8,2,8,1,2,4,5,50,3,4,0,0,1,1,1,1,1,NA,NA,NA,NA,2,0.9354,0.9243,0.8814
"fenale",70,"sweden",3,2,NA,3,3,3,3,NA,NA,3,3,NA,5,1,5,1,1,60,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0593,1.0433,0.9578
"male",48,"spain",2,1,1,5,4,4,4,4,4,6,6,7,6,6,5,5,5,10,4,3,1,1,0,0,0,NA,NA,NA,NA,NA,NA,2,0.8715,0.8663,0.8607
"male",68,"spain",4,2,2,6,4,2,5,3,3,6,3,0,9,1,3,4,4,20,3,4,0,1,0,1,NA,NA,1,NA,NA,NA,NA,2,0.905,0.8991,0.8866
"male",45,"poland",7,1,2,8,4,3,4,4,5,8,6,7,8,6,5,5,5,5,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,0.9233,0.9187,0.9215
"male",24,"spain",6,1,1,2,4,4,3,2,3,6,4,5,6,5,1,4,5,15,5,4,0,0,0,0,0,0,1,NA,NA,NA,NA,2,0.9954,0.9975,1.0819
"male",43,"romania",3,1,4,8,4,4,5,4,5,8,6,7,4,1,3,5,5,2,2,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,2,0.7815,0.783,0.7737
"male",36,"spain",3,1,1,9,4,4,4,4,3,5,5,4,5,5,5,4,5,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1.1872,1.1963,1
"fenale",55,"romania",3,1,4,4,3,4,4,3,3,6,5,7,5,3,3,4,4,15,3,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.8877,0.8834,0.845
"male",44,"romania",6,1,4,NA,3,3,4,3,4,6,6,6,7,4,3,3,4,10,1,1,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,2,0.7815,0.783,0.7737
"fenale",66,"germany",3,1,2,4,3,4,4,3,4,7,5,4,8,5,6,2,4,20,4,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.9725,0.9661,0.9366
"male",35,"romania",6,2,1,10,3,5,4,3,4,9,NA,9,5,1,1,2,4,2,2,1,1,0,0,1,1,NA,1,NA,NA,NA,NA,2,0.6799,0.6802,0.7049
"fenale",61,"hungary",5,2,5,9,4,3,4,3,4,3,5,5,10,4,5,1,1,3,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,2,0.9415,0.9352,0.8899
"fenale",31,"uk",3,1,2,2,4,5,4,2,4,7,6,0,0,6,4,1,2,30,4,4,1,0,1,1,NA,0,1,NA,NA,NA,NA,2,0.9698,0.9745,0.9884
"fenale",23,"romania",6,1,4,7,2,3,3,3,4,6,8,5,5,3,6,3,4,10,2,2,1,NA,1,NA,NA,0,1,NA,NA,NA,NA,2,0.9548,0.9481,0.9644
"male",56,"romania",3,2,4,5,3,4,5,4,5,10,3,9,8,1,1,6,7,4,1,1,1,1,1,1,NA,NA,0,NA,NA,NA,NA,2,0.7772,0.7736,0.7615
"male",52,"hungary",5,1,2,7,4,2,4,4,3,NA,3,5,8,4,4,1,2,5,2,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,2,0.8671,0.8714,0.8728
"fenale",35,"romania",7,1,4,5,3,4,5,3,5,8,7,9,5,1,4,7,5,5,1,1,1,1,1,1,0,NA,1,NA,NA,NA,NA,2,1.1141,1.1101,1.1334
"male",59,"hungary",3,1,1,7,4,4,4,3,3,7,NA,0,9,1,5,1,3,0,3,1,0,1,1,1,1,NA,1,NA,NA,NA,NA,2,0.7004,0.7026,0.685
"fenale",44,"romania",6,1,4,5,3,3,4,4,4,5,7,NA,5,1,3,1,4,2,2,2,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,2,0.8654,0.868,0.8398
"male",35,"romania",3,1,4,8,3,4,4,3,4,9,7,3,6,4,3,5,4,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,0.6799,0.6802,0.7049
"male",55,"poland",3,2,2,3,3,4,4,4,5,7,7,7,5,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,2,0.6485,0.6401,0.6328
"male",60,"sweden",2,2,NA,1,3,3,3,3,3,0,4,0,10,3,3,2,3,50,4,4,1,1,0,0,0,1,0,NA,NA,NA,NA,2,0.935,0.9336,0.9163
"male",38,"romania",7,1,4,0,2,5,4,2,2,2,8,7,8,5,1,2,2,10,1,2,0,0,NA,1,NA,NA,1,NA,NA,NA,NA,2,0.9719,0.9802,1.0392
"fenale",49,"romania",7,1,4,7,4,4,5,4,4,10,8,9,8,1,1,5,5,40,4,4,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,1.0362,1.0342,1.0131
"male",64,NA,7,1,5,8,4,4,4,4,5,9,7,6,7,1,3,5,5,2,3,2,0,0,0,1,1,1,1,NA,NA,NA,NA,2,0.8462,0.8498,0.8432
"male",57,"spain",5,1,2,4,4,4,4,4,3,4,4,5,5,1,2,3,4,16,NA,3,1,1,1,1,NA,NA,1,NA,NA,NA,NA,2,0.9881,0.9793,0.9626
"fenale",39,"other",8,1,1,4,3,3,3,2,4,5,6,3,10,3,7,1,4,40,3,5,1,1,1,1,1,1,1,NA,NA,NA,NA,2,0.9642,0.9661,0.9942
"fenale",33,"romania",3,1,4,4,3,5,5,3,5,5,7,7,3,1,3,5,5,100,3,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0195,1.0189,1.0414
"fenale",27,"romania",3,2,4,NA,3,4,5,4,4,10,7,5,8,1,4,5,7,5,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.1141,1.1101,1.1334
"male",21,"romania",3,2,4,8,5,3,4,4,3,5,2,7,8,2,6,1,7,20,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,0.7201,0.7177,0.7366
"fenale",41,"uk",8,1,3,5,3,3,3,3,3,8,5,8,5,1,1,1,2,15,4,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0313,1.0362,1.0206
"fenale",55,"germany",4,1,1,7,3,2,5,3,2,2,4,5,7,5,6,3,3,2,3,5,1,NA,1,1,0,NA,1,NA,NA,NA,NA,2,1.1671,1.1595,1.1135
"male",44,"uk",5,1,1,3,4,5,4,3,3,8,7,9,5,1,2,4,5,12,2,2,1,1,1,1,NA,NA,1,NA,NA,NA,NA,2,0.9543,0.9548,0.9252
"fenale",48,"romania",3,1,4,6,3,4,4,5,5,3,1,7,7,4,4,1,2,30,4,2,1,NA,1,1,0,NA,0,NA,NA,NA,NA,2,0.6376,0.635,0.6244
"fenale",35,"romania",3,1,5,9,3,4,4,3,4,8,8,8,7,1,4,5,5,10,2,2,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,2,1.1141,1.1101,1.1334
"male",47,"romania",5,1,4,7,3,3,4,3,3,3,NA,5,5,2,2,5,3,2,3,4,1,NA,1,1,0,NA,1,NA,NA,NA,NA,2,0.9073,0.9057,0.913
"fenale",48,"sweden",6,1,3,6,4,4,3,3,3,5,5,NA,6,3,3,3,3,17,2,4,1,1,1,0,1,NA,NA,NA,NA,NA,NA,2,0.9091,0.8964,0.8709
"male",59,"poland",7,1,1,0,5,3,5,5,5,10,6,10,5,1,1,1,7,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,0.7932,0.787,0.7551
"fenale",55,"uk",7,1,3,3,5,5,5,5,4,8,8,8,3,1,5,6,7,2,3,3,1,1,1,1,0,NA,NA,NA,NA,NA,NA,2,0.9711,0.9666,0.9347
"fenale",65,"uk",5,2,3,5,4,5,4,4,3,8,8,9,5,1,1,6,6,30,2,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.9574,0.9522,0.9308
"male",76,"germany",2,NA,3,7,4,4,4,3,3,5,5,4,6,1,1,4,5,3,4,4,1,1,0,1,0,0,1,NA,NA,NA,NA,2,0.9676,0.963,0.9431
"male",59,"poland",3,2,1,5,4,NA,NA,4,3,1,7,8,2,1,1,1,6,20,3,2,1,1,1,1,0,NA,1,NA,NA,NA,NA,2,0.6558,0.6499,0.6408
"male",69,"germany",7,2,1,5,3,4,5,3,4,5,6,5,6,4,5,3,4,20,4,4,1,NA,1,1,1,1,1,NA,NA,NA,NA,2,0.9599,0.9612,0.9316
"fenale",66,"uk",2,2,1,2,4,4,4,4,4,8,8,8,4,1,1,5,5,7,2,2,1,1,1,1,NA,NA,0,NA,NA,NA,NA,2,0.9499,0.9551,0.9342
"fenale",41,"poland",8,1,2,3,4,4,4,4,4,5,5,5,6,5,2,3,4,20,4,3,0,1,1,1,1,0,1,NA,1,NA,NA,2,1.2658,1.2565,1
"male",50,"poland",7,1,2,5,4,4,4,4,4,6,6,5,5,2,2,4,4,2,2,2,1,1,0,1,1,NA,NA,NA,NA,NA,NA,2,0.9532,0.9586,0.96
"male",69,"poland",7,2,2,5,4,4,4,4,4,8,8,8,5,2,2,4,4,1,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA,2,1.0723,1.0595,1.0402
"male",54,"sweden",4,1,NA,2,4,3,4,3,2,6,7,3,6,1,2,3,2,12,2,4,1,1,1,1,0,1,1,NA,NA,NA,NA,2,1.0983,1.0964,1.0698
"male",44,"romania",4,1,4,2,2,4,4,4,4,4,5,5,8,5,3,3,2,10,3,3,1,1,1,1,0,NA,NA,NA,NA,NA,NA,2,0.9878,0.9949,1.0109
"fenale",36,"sweden",2,2,NA,5,4,3,3,5,3,3,3,3,0,4,4,3,4,5,4,4,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,0.9763,0.9926,1.0697
"fenale",30,"uk",2,1,1,5,2,2,2,2,2,0,0,0,10,1,1,1,1,50,4,4,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,0.9914,0.9904,1
"male",70,"poland",7,2,1,0,5,4,5,4,5,10,5,8,5,1,1,6,6,5,1,2,0,1,1,1,1,1,0,NA,NA,NA,NA,2,1.0189,1.0119,0.9833
"male",80,"sweden",5,2,NA,6,4,3,4,5,4,NA,7,5,5,1,1,5,5,5,3,2,0,1,1,1,1,1,1,NA,NA,NA,NA,2,0.9354,0.9243,0.8814
"fenale",46,"poland",7,1,2,8,4,4,4,5,5,8,7,10,7,6,5,6,5,5,4,5,1,1,1,1,0,1,0,NA,1,NA,NA,2,1.0903,1.0866,1
"fenale",39,"romania",6,1,4,5,4,4,4,4,4,7,5,5,5,2,4,6,5,70,2,3,0,0,1,1,NA,0,NA,NA,NA,NA,NA,2,0.6273,0.6257,0.6419
"male",24,"germany",3,2,1,5,4,4,4,4,4,6,5,3,7,3,3,4,5,10,2,4,0,1,1,1,1,1,1,NA,NA,NA,NA,2,1.1287,1.1355,1.2064
"male",60,"uk",2,2,1,5,3,1,3,3,2,0,0,0,10,7,7,1,1,22,5,5,1,1,1,1,1,0,NA,NA,NA,NA,NA,2,1.0681,1.0603,1.0418
"male",38,"poland",4,2,2,3,3,4,3,3,3,8,6,7,8,5,6,5,5,20,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9479,0.9624,1.01
"male",58,"germany",2,2,3,5,4,4,4,3,4,6,5,7,6,4,3,4,5,10,1,1,1,0,1,1,0,0,1,NA,NA,NA,NA,2,0.9319,0.9304,0.9172
"fenale",21,"hungary",3,1,3,5,5,3,4,5,5,5,6,6,4,2,5,4,5,10,3,5,0,NA,NA,1,NA,0,1,NA,NA,NA,NA,2,0.8474,0.8505,0.889
"male",45,"poland",6,1,1,5,5,4,5,4,5,9,9,8,5,1,1,5,6,10,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,2,0.9258,0.9198,0.9216
"male",45,"poland",7,1,2,7,4,4,4,4,4,6,4,7,5,1,2,6,4,1,4,4,1,1,1,1,0,NA,NA,NA,NA,NA,NA,2,0.963,0.9644,0.9857
"fenale",36,"sweden",2,2,NA,5,5,4,3,4,5,5,3,5,9,4,4,1,3,15,4,4,0,1,1,NA,1,0,1,NA,NA,NA,NA,2,0.9763,0.9926,1.0697
"male",38,"hungary",2,1,2,9,2,3,3,2,2,2,1,5,9,4,5,1,2,10,3,2,1,NA,1,1,0,1,1,NA,NA,NA,NA,2,0.8638,0.8704,0.923
"male",25,"sweden",3,1,NA,7,3,3,4,3,4,3,3,2,7,3,2,NA,3,15,3,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.0997,1.1317,1.2101
"fenale",41,"sweden",4,2,NA,5,3,5,4,3,4,3,3,3,8,5,5,2,6,20,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9091,0.8964,0.8709
"fenale",58,"sweden",6,1,1,4,3,5,3,3,3,7,4,4,5,3,3,3,3,12,4,4,1,NA,1,1,NA,0,1,NA,NA,NA,NA,2,0.966,0.9541,0.9164
"fenale",64,"germany",4,2,3,4,5,4,4,4,4,8,6,6,5,1,3,4,5,30,2,3,1,NA,1,1,NA,0,NA,NA,NA,NA,NA,2,0.9047,0.9019,0.8792
"male",67,"uk",2,1,1,6,2,2,3,2,1,2,2,0,9,6,4,1,2,25,5,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.0067,0.9985,0.9793
"male",53,"germany",3,2,3,5,5,3,3,5,4,9,5,7,5,1,2,2,4,20,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,2,0.9921,0.9919,0.9837
"male",56,"sweden",5,1,NA,5,3,4,3,3,3,6,6,6,8,5,5,4,4,12,2,3,1,1,1,1,0,1,1,NA,NA,NA,NA,2,0.937,0.9404,0.8997
"fenale",57,"poland",3,2,3,3,4,4,4,4,4,8,5,NA,5,3,3,5,5,2,1,1,1,NA,1,1,0,NA,1,NA,NA,NA,NA,2,0.8117,0.8136,0.7795
"male",64,"uk",6,1,2,8,4,4,4,4,4,7,6,7,6,2,2,6,5,15,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.2117,1.2026,1.1642
"male",54,"germany",4,1,1,4,3,4,3,3,3,6,6,3,7,2,5,4,4,2,2,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9921,0.9919,0.9837
"fenale",72,"germany",7,2,1,1,4,5,5,4,4,8,7,10,6,1,5,4,5,3,2,3,1,NA,1,1,1,NA,1,NA,NA,NA,NA,2,0.9777,0.9757,0.9474
"male",33,"poland",4,1,2,6,4,4,4,4,4,7,6,6,7,5,4,4,5,10,3,3,0,NA,1,1,NA,0,1,NA,NA,NA,NA,2,1.0018,1.0092,1.0542
"male",34,"poland",3,1,3,7,4,4,4,3,3,6,4,5,6,5,5,4,4,40,3,3,1,0,1,0,1,1,0,NA,1,NA,NA,2,0.9288,0.929,1
"fenale",46,"other",4,1,2,3,5,4,4,5,4,5,8,4,5,3,4,5,5,10,2,2,NA,1,1,1,NA,1,1,NA,NA,NA,NA,2,0.8999,0.8817,0.835
"fenale",20,"other",3,1,NA,6,4,4,4,4,4,5,NA,NA,6,3,4,4,5,1,3,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1.0298,1.039,1.1871
"fenale",46,"sweden",3,2,NA,2,3,2,4,4,3,2,4,6,7,5,4,4,5,55,4,4,0,NA,1,NA,1,NA,1,NA,NA,NA,NA,2,0.9091,0.8964,0.8709
"male",74,"poland",3,2,1,5,4,4,4,4,4,10,6,10,7,2,1,6,6,6,2,2,0,1,1,1,0,NA,NA,NA,NA,NA,NA,2,1.0414,1.0357,1.0055
"male",67,"germany",6,2,1,3,5,3,4,4,3,9,7,7,5,1,1,5,6,3,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9931,0.9897,0.982
"fenale",73,"sweden",6,2,NA,8,5,5,4,4,4,2,5,2,8,5,5,5,5,15,2,3,1,1,1,1,1,0,0,NA,NA,NA,NA,2,0.9595,0.9311,0.8304
"male",27,"romania",3,1,5,5,5,5,5,5,3,10,10,10,6,3,2,3,4,10,4,4,1,NA,0,1,0,1,0,NA,1,NA,NA,2,0.6799,0.6802,1
"male",81,"uk",2,2,2,7,4,5,5,4,3,10,8,8,7,1,1,5,5,30,3,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0529,1.0445,1.0374
"fenale",77,"uk",3,2,5,5,4,3,3,4,3,8,5,5,5,1,4,5,7,12,4,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9216,0.9175,0.868
"male",59,"sweden",4,1,NA,5,3,5,5,2,4,1,6,1,7,5,3,2,4,12,4,3,0,0,1,1,1,NA,NA,NA,NA,NA,NA,2,1.0029,1.0014,0.995
"fenale",73,"uk",4,2,1,6,4,5,4,4,5,7,5,5,5,1,1,5,7,2,3,3,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,2,0.9499,0.9551,0.9342
"fenale",67,"germany",3,2,1,5,4,3,4,4,4,8,8,3,5,1,1,4,4,50,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,2,0.9771,0.973,0.9529
"fenale",47,"germany",3,1,1,5,3,2,3,2,3,1,2,0,10,4,6,1,1,20,4,5,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,0.9836,0.9843,0.9659
"male",34,"hungary",6,1,1,8,2,4,4,2,3,3,5,4,10,2,3,3,2,10,2,2,1,1,1,1,1,0,1,NA,NA,NA,NA,2,1.0377,1.0424,1.098
"fenale",63,"sweden",2,2,NA,3,3,2,2,2,1,0,1,0,10,6,7,2,2,95,2,5,NA,NA,1,NA,NA,0,1,NA,NA,NA,NA,2,1.0481,1.0365,0.9548
"fenale",58,"romania",4,2,2,5,3,3,4,3,3,6,0,0,9,1,2,2,4,3,3,3,NA,0,1,1,NA,NA,1,NA,NA,NA,NA,2,0.7414,0.7414,0.7005
"male",43,"uk",3,1,1,5,3,3,3,3,3,8,9,10,4,4,4,4,4,3,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0109,1.0064,1.0032
"male",71,"other",3,2,5,7,4,4,4,4,4,10,8,5,9,2,6,4,3,35,3,2,1,NA,1,1,1,0,1,NA,NA,NA,NA,2,1.0136,1.0081,0.998
"male",64,"germany",5,2,3,3,3,4,3,2,3,4,5,4,8,5,5,3,3,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9312,0.9278,0.9226
"male",46,"spain",5,1,2,10,5,5,5,5,5,10,10,0,5,1,2,7,7,20,4,4,1,1,1,1,1,NA,1,NA,NA,NA,NA,2,1.1088,1.1163,1.1243
"fenale",49,"uk",2,1,3,5,4,4,3,4,3,7,8,NA,5,2,3,4,3,7,4,4,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.9828,0.9819,0.963
"fenale",67,"germany",7,2,1,3,2,3,4,2,3,2,4,1,10,7,6,1,1,4,4,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.952,0.9467,0.9151
"fenale",65,"romania",3,1,4,1,3,4,4,3,5,10,9,6,7,1,1,4,4,5,1,1,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,2,2.6281,2.6282,2.5463
"male",62,"sweden",3,1,NA,5,3,4,4,3,3,3,3,3,7,NA,NA,NA,NA,15,3,4,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,2,1.0964,1.0929,1.0642
"fenale",62,"uk",5,2,2,0,4,4,4,4,3,10,10,10,5,3,5,4,5,50,4,2,1,0,1,1,NA,NA,1,NA,NA,NA,NA,2,1.019,1.0201,0.9905
"fenale",25,"romania",6,2,4,6,3,4,3,3,4,5,5,5,5,4,4,4,4,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.8386,1.8432,1.8959
"male",25,"spain",5,2,1,3,3,3,3,3,3,5,5,5,5,1,1,5,5,5,3,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.0886,1.1006,1.1456
"male",44,"spain",5,1,1,1,3,4,4,3,4,6,4,2,5,4,4,4,4,25,3,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.7885,0.7836,0.7661
"fenale",53,"uk",2,1,1,5,3,3,2,3,1,3,4,3,5,4,4,4,4,20,3,3,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,0.8801,0.8783,0.8636
"fenale",49,"uk",3,1,3,5,3,4,4,3,4,3,4,4,8,5,5,3,3,25,3,3,1,0,1,1,NA,1,0,NA,NA,NA,NA,2,0.9828,0.9819,0.963
"male",51,"poland",3,1,2,6,5,5,4,4,5,5,6,6,6,4,6,7,7,10,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,1.154,1.1511,1.18
"fenale",36,"germany",3,1,1,5,3,3,3,3,3,5,6,6,4,3,4,3,4,4,3,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9566,0.962,0.9934
"male",50,"spain",4,1,2,5,3,3,3,3,3,7,4,5,5,4,4,4,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9479,0.9589,0.9407
"male",48,"germany",3,1,1,5,5,2,4,3,3,5,5,2,10,3,5,3,4,20,2,3,1,NA,1,0,NA,NA,1,NA,NA,NA,NA,2,0.9921,0.9919,0.9837
"fenale",46,"uk",6,2,1,5,4,4,4,4,3,6,6,6,5,2,2,5,5,38,3,4,1,1,1,1,0,1,1,NA,NA,NA,NA,2,0.9613,0.966,0.9333
"fenale",36,"other",4,1,1,3,3,3,4,3,4,5,5,5,5,3,3,1,3,20,3,3,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,1.0939,1.0975,1.1386
"fenale",48,"romania",3,1,2,3,3,3,4,3,3,3,3,5,8,5,6,5,5,25,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,2,1.0362,1.0342,1.0131
"fenale",31,"spain",3,1,1,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,5,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.934,0.9305,0.9502
"fenale",28,"sweden",3,1,NA,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,40,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.0144,1.0368,1.072
"fenale",63,"uk",3,2,1,5,4,4,4,3,4,7,7,6,3,4,3,5,5,2,2,3,1,NA,1,NA,1,0,NA,NA,NA,NA,NA,2,0.9711,0.9666,0.9347
"fenale",38,"spain",6,1,2,7,5,NA,NA,NA,NA,6,7,6,5,5,5,6,4,33,3,4,1,0,1,1,1,0,1,NA,NA,NA,NA,2,1.0569,1.0668,1.1763
"male",38,"poland",4,1,2,7,3,3,3,3,3,4,4,4,8,5,2,4,4,1,3,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.902,0.9082,0.956
"male",32,"poland",7,1,2,4,4,3,4,3,4,5,5,6,5,3,3,4,3,1,3,3,1,1,1,NA,1,NA,0,NA,NA,NA,NA,2,0.8826,0.8874,0.9349
"male",31,"poland",7,1,2,5,4,3,5,3,3,5,4,NA,5,1,1,1,1,10,2,4,0,NA,1,1,1,NA,1,NA,NA,NA,NA,2,1.05,1.0515,1.1104
"fenale",44,"sweden",7,1,NA,7,4,4,4,3,4,6,5,5,5,5,5,5,5,70,4,3,1,1,1,NA,NA,0,1,NA,NA,NA,NA,2,0.9091,0.8964,0.8709
"male",37,"sweden",3,1,NA,2,3,3,4,3,4,4,4,4,8,2,2,2,3,66,3,3,0,0,1,1,0,0,1,NA,NA,NA,NA,2,1.0531,1.0882,1.1639
"male",59,"romania",6,1,3,5,4,3,5,4,5,8,5,5,6,2,2,4,4,20,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0.6694,0.6687,0.6453
"fenale",26,"romania",7,1,4,5,3,3,3,3,3,5,2,5,5,4,4,4,4,40,3,3,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1.2887,1.2948,1.3607
"male",24,"germany",2,2,2,5,3,3,3,3,3,5,4,2,6,5,5,4,4,5,3,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.1526,1.1625,1.2357
"fenale",57,"uk",3,1,3,6,3,3,3,3,3,5,3,5,8,5,5,4,4,5,4,5,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,0.9711,0.9666,0.9347
"fenale",28,"spain",6,1,1,3,4,4,4,4,4,6,6,5,4,2,2,2,4,30,3,4,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.8974,0.8983,0.9156
"fenale",57,"uk",3,2,1,10,4,4,1,4,2,5,4,2,10,1,3,4,4,20,3,4,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.9711,0.9666,0.9347
"fenale",28,"romania",3,1,5,7,3,3,4,3,3,8,6,5,5,2,4,2,3,10,3,3,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,2,1.8386,1.8432,1.8959
"fenale",60,"poland",3,1,2,5,5,5,5,5,5,10,10,5,5,1,1,NA,5,10,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,2,0.7724,0.7677,0.7377
"male",63,"germany",3,2,2,5,5,5,4,4,5,9,8,5,10,1,6,5,5,7,3,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9312,0.9278,0.9226
"fenale",80,"sweden",5,2,NA,3,3,4,5,3,3,0,7,2,10,6,5,3,3,25,3,2,1,NA,1,0,1,NA,0,NA,NA,NA,NA,2,1.0673,1.0482,0.9832
"male",34,"uk",4,1,1,3,2,4,4,2,3,3,3,2,10,5,7,3,4,10,4,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.0666,1.062,1.1254
"fenale",54,"poland",5,1,NA,9,3,3,3,3,4,2,4,2,8,4,4,4,4,10,2,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,2,0.9751,0.9616,0.9457
"male",60,"uk",2,2,1,6,4,4,4,3,4,8,7,6,5,1,1,5,5,5,3,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0.9565,0.9485,0.9342
"male",50,"uk",4,2,66,5,3,4,4,NA,3,8,8,8,4,1,1,5,4,14,2,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9543,0.9548,0.9252
"male",43,"germany",3,1,1,3,4,4,4,4,4,8,6,7,3,1,1,3,5,10,3,3,1,1,1,1,1,1,1,NA,NA,NA,NA,2,0.9998,1.0012,0.9954
"male",52,"germany",6,1,1,2,4,4,5,4,3,9,7,6,7,2,3,4,6,8,2,2,1,1,1,1,1,1,0,NA,NA,NA,NA,2,0.966,0.9625,0.9502
"fenale",26,"spain",5,1,1,7,3,3,4,3,4,9,10,10,10,7,5,6,7,20,5,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1.2196,1.2267,1.2507
"male",32,"germany",6,1,3,6,3,4,5,3,3,8,6,5,6,2,3,2,4,10,2,2,1,NA,1,1,1,NA,1,NA,NA,NA,NA,2,0.9853,0.9925,1.0364
"male",52,"germany",7,1,2,5,4,4,4,4,4,7,5,8,8,3,4,4,5,30,3,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,0.9998,1.0012,0.9954
